	word	count
2753	reallyloving	1
2141	reallyliked	1
270	reallyembarrassed	1
3958	reallydisappointed	1
3816	reallydidnt	1
3630	realizeslost	1
2602	realizedremembered	1
396	realizedreally	1
430	realizedprobably	1
1701	realizedneeded	1
2529	realizedmorning	1
936	realizedmixed	1
2151	realizedlicense	1
3492	realizedhot	1
1574	realizedhed	1
2589	realizedgoing	1
665	realizedgarden	1
1517	realizedfriend	1
3372	realizeddog	1
3843	realizedboyfriend	1
2530	realizeconcierges	1
2105	realizebriefcase	1
3230	readsbooks	1
2547	reacttwo	1
3645	reachedsave	1
3626	reachedhowever	1
3605	reachedbowl	1
2340	ravagedwar	1
1610	rathergo	1
2078	ratherbus	1
464	rashdisappears	1
2397	rareplant	1
3305	rarecopies	1
420	rarealbum	1
3277	rappersmusic	1
2983	ranstage	1
1248	ranroom	1
3866	ranrescue	1
2039	ranoutside	1
763	ranmoney	1
1083	ranman	1
700	ranhome	1
67	rangclass	1
3286	ranfood	1
3804	ranbases	1
1181	raisedmath	1
2628	raincleared	1
3355	racingmuch	1
1350	racinggames	1
3838	racecar	1
274	quitmanaged	1
684	quitfound	1
1993	quiteupset	1
2171	quiteamusing	1
1142	quietpossible	1
3778	quieterafterwards	1
96	quicklytried	1
523	quicklyreplaced	1
400	quicklyducked	1
660	quicklycollected	1
3519	quicklycleaned	1
728	questionedseen	1
1024	questionedeveryone	1
3097	puttingpencil	1
3257	putsshoes	1
737	putshoes	1
1561	putnest	1
4215	putlot	1
3480	putletter	1
55	putdog	1
1650	putbutter	1
544	putaside	1
705	pushedfeet	1
653	pushcar	1
3092	pursuedream	1
3026	pursereturned	1
666	purchasenew	1
724	purchasedwine	1
3505	purchasedanother	1
492	purchaseanother	1
1065	puppywanted	1
3990	puppyscratching	1
4241	puppyhit	1
2310	puppyfound	1
2400	punishedlosing	1
2552	punchedface	1
4101	pumpkinseeds	1
2338	pumpkinfinished	1
88	pullingflowers	1
1540	pulledhuge	1
3445	pulleddebt	1
3999	proudstood	1
3647	proudseeing	1
2200	proudowner	1
3452	proudnew	1
654	proudestmoment	1
967	proudeggs	1
2042	proudegg	1
1471	proudcreation	1
1892	proudchildren	1
3	proudcake	1
2489	proudaccomplishment	1
3065	promptlyadopted	1
2153	promotiongood	1
3103	promisedstop	1
1081	promisedgo	1
2030	promisedcareful	1
521	projectsuccessfully	1
34	projectscompleted	1
2504	projectdog	1
418	programcomplete	1
3462	prognosispositive	1
2256	professionalartist	1
1595	productiveday	1
1786	proceededeat	1
1927	probablyright	1
305	prizeequally	1
2533	prizeday	1
3836	prizecaught	1
1240	privatebeach	1
4140	pretendedlike	1
2559	pressedtowel	1
1440	prescribedwouldnt	1
2227	preparedgame	1
2621	preferredsolitude	1
1862	predictablypie	1
1424	prayingleft	1
1336	prayedwould	1
2052	prankcalling	1
3671	practicetime	1
1463	practicedoften	1
2904	practicedevery	1
3298	powercame	1
842	pouredfood	1
2970	pouredate	1
3612	potentialboyfriend	1
1323	postfacebook	1
300	postedhappened	1
3441	possibletest	1
2702	possiblesobbed	1
2124	positiveattitude	1
3074	positiveattention	1
3800	porkchops	1
3063	popsiclesgreat	1
1818	popsiclesfroze	1
640	poppedtire	1
947	poorpuppy	1
3057	pooramazon	1
4113	policemangot	1
1286	policeinvestigation	1
3807	policefiled	1
2651	policecaught	1
40	policebroke	1
2351	policearrest	1
414	polepulled	1
3069	pointsteam	1
2631	pointable	1
3657	pluggedtoaster	1
306	pluggedback	1
1934	pleasestay	1
2102	pleasedsold	1
1805	pleasedraining	1
2276	pleasedmoving	1
1199	pleasedlunch	1
540	pleasedfinished	1
582	pleasedcould	1
2425	pleasedcake	1
78	playsnow	1
538	playlatest	1
23	playkids	1
1980	playingwent	1
1668	playingsports	1
914	playingseeing	1
3950	playinghelp	1
1760	playinggame	1
2134	playingfootball	1
146	playingbest	1
3524	playedsmall	1
443	playedran	1
2148	playedmonopoly	1
3236	playedfrisbee	1
1176	playedbest	1
4111	plasticcover	1
3930	plantssurvive	1
3070	planswalk	1
3411	plansvisit	1
956	plansgo	1
4120	plannedvisit	1
3474	plannedperfect	1
2386	plango	1
2748	planelanded	1
317	placesmirror	1
3031	placefirst	1
781	placeeventually	1
3256	placedtwo	1
1826	placedorder	1
1143	pizzasoon	1
996	pizzago	1
846	pizzaday	1
1099	pitbulls	1
2581	pinksuede	1
3743	pinkcolor	1
793	pinchedhand	1
3310	pillowworks	1
1549	pilgrimsrefused	1
2118	pigfarmer	1
1002	pigeonsran	1
3609	pieflavorful	1
216	piecesmissing	1
3851	picturetaken	1
1659	picnicbringing	1
1320	pickweeds	1
1305	pickkitten	1
2406	pickedseveral	1
3655	pickedpiano	1
578	pickednice	1
641	pickedbouquets	1
2439	pickedbeautiful	1
3219	pickdog	1
3001	pianowent	1
1941	physicaltherapy	1
488	physicalshape	1
1981	photospost	1
2067	phonewhole	1
1593	phonecouch	1
1758	petsfind	1
2355	petersdaughter	1
1341	personallife	1
2009	perkmood	1
320	perfectroad	1
1166	perfectring	1
2084	perfectpickles	1
3066	perfectlyrelaxed	1
1843	perfectlyfirst	1
367	peopleworld	1
2454	peoplewanted	1
1373	peoplesmoking	1
2099	peopleliked	1
3597	peoplegot	1
1114	peopleget	1
649	peoplediscovered	1
4027	peopleafternoon	1
2184	pencilsday	1
3639	pencilcup	1
284	peachice	1
2815	peacefullyslept	1
2353	payticket	1
2047	paypower	1
3240	payingtip	1
3614	payflight	1
2064	paybars	1
1396	pathdiscovered	1
127	passtradition	1
4009	passerbyhelped	1
4186	passedwithout	1
291	passedrescued	1
2537	passedexams	1
4049	passedcrows	1
4244	parttime	1
258	partsmeals	1
1495	participatingcultural	1
3104	parteating	1
3291	parrotturned	1
3417	parrotnamed	1
172	parentstook	1
1119	parentstaking	1
212	parentssaid	1
626	parentsright	1
3040	parentsmade	1
3212	parentsmad	1
1751	parentslearned	1
802	parentshouse	1
494	parentsgave	1
3514	parentsfound	1
879	paperbought	1
2706	paperbats	1
3012	pamsdaughter	1
922	pairwent	1
4089	paintingrain	1
3624	paintingfelt	1
2672	paintingfailed	1
3351	painrelieving	1
1675	paidultimate	1
210	paidpassed	1
4179	paidovertime	1
3525	paidexcited	1
3854	paddlecanoe	1
1383	packwater	1
2898	packchange	1
1441	ownernew	1
3841	ownerdog	1
1342	owlsfly	1
2738	overwhelmedmoney	1
2905	overjoyedwife	1
120	overheadlight	1
1782	overeatpizza	1
1367	oventurned	1
1872	ovationsolo	1
2312	outsidesprayed	1
3857	outsideplay	1
3902	outsidepick	1
416	outsidehouse	1
1369	outrunpolice	1
1446	outragedreturned	1
2583	othersyears	1
3413	othersbox	1
1481	ordersweddings	1
165	orderonline	1
2464	orderedfood	1
1455	orderedanother	1
138	ordercatch	1
153	orchardpay	1
3082	orangeflavored	1
429	optedtake	1
3307	opiniondifferent	1
92	operatefelt	1
334	operascommon	1
1859	opensjar	1
3556	openeddoor	1
3461	openedcould	1
3905	openedbusiness	1
411	ontoscale	1
1453	onlinewatch	1
747	onlineordered	1
2435	onewiser	1
354	oneoffered	1
2922	onenext	1
1265	onemonth	1
1664	onemikes	1
2434	onemade	1
3127	onelobsters	1
2272	onehundred	1
2356	oneextra	1
3580	onebig	1
994	onebest	1
3494	oldrecord	1
158	oldrare	1
2240	oldnavy	1
2034	oldman	1
1229	oldestman	1
2893	olddog	1
2155	oldboot	1
1608	okayanother	1
4040	oftenbecame	1
1006	officeworker	1
48	offerednext	1
1098	offerednew	1
2755	offeredloan	1
1256	offeredhot	1
4233	offeredcoverage	1
1357	offendedtold	1
32	oddestlooking	1
2872	obtainedphysical	1
3963	obtaineddrivers	1
2676	nutsdish	1
541	nursetold	1
1708	numberyelled	1
2258	numberpaintings	1
868	numberhung	1
222	nudehouse	1
412	noticingimprovements	1
2259	noticedembarrassed	1
1750	nothingbad	1
976	normsday	1
698	noodlesdinner	1
3599	nighttogether	1
4258	nightsend	1
675	nightscreamed	1
2194	nightfriends	1
3795	nieceupset	1
2349	niecetouched	1
1339	niecebasket	1
2213	nickysgranddaughter	1
2802	niceweather	1
1557	niceus	1
1579	nicethings	1
3359	nicesun	1
1345	nicemeal	1
3785	nicehouse	1
2652	nicehot	1
2780	niceexperience	1
3086	nicedress	1
701	nicedecorate	1
3183	niceday	1
4059	nextyear	1
1780	nextwould	1
3105	nextweekend	1
1660	nextweek	1
3438	nextsemester	1
3879	nextlevel	1
3158	newvideo	1
3627	newsweater	1
2032	newspot	1
1113	newsocks	1
3047	newsnight	1
597	newsmile	1
3410	newskateboard	1
3893	newshows	1
2699	newsagent	1
2172	newrunning	1
2008	newrestaurant	1
3353	newpuppy	1
2818	newpencils	1
369	newones	1
3217	newone	1
223	newlatte	1
3553	newhobby	1
111	newhigher	1
1606	newglasses	1
217	newdress	1
2580	newcrown	1
1962	newcomputer	1
4197	newcoat	1
3676	newcd	1
645	newcareer	1
1898	newbrand	1
598	newboy	1
1725	newbosses	1
1691	newblanket	1
1000	newbaby	1
188	newasked	1
1338	newappreciation	1
1225	newappeal	1
2928	newaccountant	1
206	neverworry	1
1616	neverthrew	1
3513	nevertalked	1
468	neverstarts	1
810	neverspent	1
176	nevershop	1
3722	neverplay	1
1397	neverovereat	1
4207	neverlistened	1
355	neverlend	1
3173	neverfound	1
4121	neverfall	1
2112	nevereat	1
2413	neverdetermined	1
3098	nevercalled	1
1347	neverbuy	1
2838	neverbeautiful	1
2906	neverate	1
1484	networkcould	1
3579	nestgone	1
3099	nervouscleaners	1
803	nellsmom	1
3878	neighborsput	1
2090	neighborspool	1
676	neighborsmuch	1
2716	neighbormade	1
3164	neighborhooddogs	1
3825	neighborhoodcustomers	1
2682	neighborgave	1
2985	neighborended	1
3984	neighborasked	1
3770	negotiatemothers	1
2915	needyogurt	1
2314	needuse	1
3945	neededwalk	1
4188	neededsugar	1
373	neededpottytrained	1
804	neededmoney	1
4203	neededcareful	1
3844	necklaceproudly	1
451	necklacehome	1
2520	neatthings	1
4006	neardeath	1
257	nearbycafe	1
3610	navytry	1
1508	narrowvictory	1
3428	narrowlyavoided	1
809	napfeeling	1
2809	nameteam	1
1249	mylamemorized	1
3228	mustfemale	1
2855	mustardcame	1
2946	musicxylophone	1
919	mudclean	1
1952	muchwater	1
2769	muchwasted	1
908	muchtv	1
3934	muchtime	1
2049	muchquieter	1
2396	muchpossible	1
1806	muchmove	1
356	muchhealthy	1
4017	muchfun	1
1088	muchfirst	1
2735	muchfinding	1
693	muchdoesnt	1
1101	muchconvenient	1
2956	muchaccepted	1
4057	mrfell	1
3880	mowinglawns	1
861	movingsomeplace	1
3933	movingcompany	1
1977	moviewell	1
2613	moviemuch	1
3791	movedmeet	1
2779	movedlarger	1
2228	movedhollywood	1
909	movedcurfew	1
3822	movechildren	1
1953	mousetrapcatch	1
3116	motherwould	1
3002	mothertook	1
439	mothershelp	1
3900	motherscomments	1
2637	mothersbelongings	1
1651	mothersadvice	1
53	motherpunished	1
72	mothernever	1
819	motherloan	1
2357	mothergrateful	1
2774	mothergot	1
1085	motherfound	1
54	motherexceptionally	1
436	mothercome	1
2004	motherbrought	1
3283	morningdiscovered	1
590	moosecharged	1
310	monthslater	1
1697	monopolytwo	1
407	moneywork	1
3571	moneyusing	1
2617	moneytattoo	1
3535	moneystill	1
549	moneyrefunded	1
2892	moneyproblems	1
961	moneypay	1
3077	moneyobtained	1
3954	moneyneeded	1
3978	moneylater	1
196	moneyhelp	1
2329	moneyhed	1
3141	moneyget	1
2091	moneyfriend	1
3045	moneycould	1
939	moneyconcerns	1
2278	moneyback	1
2798	momwanted	1
179	momtold	1
2524	momthought	1
2816	momslessons	1
1568	momsaid	1
4001	momreceived	1
2866	momquickly	1
12	momnever	1
3053	momleft	1
368	momgreat	1
3101	momgot	1
2237	momgave	1
2731	momfood	1
1344	momeventually	1
1118	momentparent	1
1053	momemergency	1
2698	momcould	1
219	momcongratulated	1
3324	momcame	1
3544	momable	1
3326	modelsmartphone	1
589	mixedmuch	1
1112	misterpink	1
1931	mistakelaugh	1
87	misslot	1
1062	missedface	1
1979	missedconcert	1
2693	missedbus	1
3677	mirrorbathroom	1
4133	minuteslights	1
4066	minutesearlier	1
4139	mineoddest	1
2772	mindbully	1
2294	mincemeatpie	1
3635	milllearned	1
3234	milliondollars	1
1302	milefive	1
1170	mikesfriends	1
57	mikesfavorite	1
821	migraineslessened	1
1538	mightpotential	1
2612	mightfail	1
3819	miceeaten	1
931	meticuloustime	1
912	methodicalusing	1
1726	metbex	1
3641	metanother	1
3491	metaldetector	1
1712	messmaybe	1
1464	messedrecipe	1
2458	menrealize	1
1736	menlike	1
2217	memorizedlines	1
2850	memoriescheckers	1
3418	memorabletime	1
1912	memorablenight	1
2853	memberwork	1
3582	melonthought	1
3572	melanieshouse	1
104	meganscoworker	1
3341	meetshandsome	1
1328	meetmouse	1
4219	meetinggirl	1
1241	meetidol	1
1994	meetgirls	1
852	meetbaby	1
980	medicineprescribed	1
2288	medicinefine	1
4077	mediasites	1
184	mechanictold	1
4042	meatlessparts	1
266	meanwhilefriends	1
1108	meantchild	1
1375	mealinstead	1
2121	maybewouldnt	1
321	maybewasnt	1
1092	maybeseek	1
2759	mattsmom	1
2423	matterenjoyed	1
3171	matterdress	1
3632	mathgrade	1
1224	matchfamily	1
2708	matchblackhawks	1
4190	mastersuite	1
2596	masstransit	1
3670	marriednothing	1
1385	marriedeight	1
2038	marriageproposal	1
2762	manylines	1
509	manydifferent	1
2390	manycustomers	1
2886	manybig	1
2346	manybees	1
934	manwalking	1
1432	manuscriptcelebrated	1
2734	mansdinner	1
3358	mansave	1
118	manquickly	1
2500	manmillion	1
1944	manhelped	1
2947	manhated	1
2193	mangun	1
20	mangrateful	1
2060	manfell	1
2402	maneventually	1
3591	mancould	1
1573	mancaught	1
3036	managingwell	1
3262	managesstress	1
959	managerfired	1
1766	managerapologized	1
3451	managedwave	1
3991	managedsecure	1
2967	managedpass	1
760	managedget	1
1211	managedfind	1
1038	makingfriends	1
2302	makingearn	1
3794	makingbirthday	1
268	makingapple	1
2784	makessalsa	1
681	makesfeel	1
3976	makescarves	1
1618	makenecklaces	1
1900	makemoney	1
2705	makehospital	1
3926	makegrits	1
247	makegood	1
1836	makeflight	1
4191	makebest	1
3757	mailedbook	1
1915	madtiny	1
2146	madshowed	1
1386	madewonderful	1
2890	madeuse	1
2372	madetrack	1
552	madetomatoes	1
1640	madetime	1
2658	madethank	1
4052	maderight	1
156	madereally	1
341	madeparents	1
250	madepainting	1
1548	madenorms	1
109	mademess	1
4031	madelots	1
3044	madelot	1
2063	madelasagna	1
2968	madehouse	1
3450	madehome	1
442	madegood	1
3196	madego	1
362	madefriend	1
970	madefootball	1
1718	madefool	1
3405	madedifficult	1
1125	madedifference	1
1422	madedestination	1
3251	madedelicious	1
1599	madeday	1
1216	madecousin	1
3981	madeconfess	1
3276	madecoffee	1
1779	madeclient	1
2316	madechild	1
3629	madecalm	1
4082	madebrother	1
1632	madebeautiful	1
163	madeback	1
3287	madeappointment	1
4184	madanymore	1
1628	macstie	1
477	lunchtogether	1
2763	lunchmcdonalds	1
3928	lunchfelt	1
614	luckilysaving	1
2527	luckilymother	1
174	luckilydidnt	1
480	lucgreat	1
2820	loyalfriend	1
3179	lovingsummer	1
2244	lovingspanish	1
3188	lovingcouple	1
1202	lovespainting	1
1537	loveshulu	1
1451	lovesgrandma	1
1164	lovesbike	1
2271	lovesbasketball	1
2166	lovesalligators	1
576	lovedwearing	1
3245	lovedthings	1
2006	lovedtacos	1
2100	lovedsweets	1
2219	lovedsweater	1
2234	lovedsmell	1
2037	lovedshopping	1
1043	lovedsalad	1
3395	lovedracing	1
2725	lovedplace	1
1283	lovedpeanut	1
2404	lovedoutdoors	1
1783	lovedone	1
2825	lovedold	1
1333	lovedmovie	1
607	lovedmoms	1
91	lovedkys	1
4160	lovedgoing	1
4129	lovedgoat	1
2584	lovedgaming	1
568	lovedended	1
2365	lovedearrings	1
2173	lovedcraft	1
2218	lovedclean	1
2856	lovedcats	1
2623	lovedcareer	1
1856	lovedboard	1
1014	lovedblueberries	1
1578	lovedbarrys	1
708	lovedanyway	1
1972	lotsubmarine	1
1153	lotstupid	1
3068	lotssnacks	1
1713	lotspictures	1
723	lotspeople	1
508	lotsfriends	1
2428	lotpositive	1
1737	lotmom	1
3619	lotfilm	1
2944	loteffort	1
4084	lotcopyright	1
2534	lostwallet	1
3845	lostspare	1
946	lostsignificant	1
3455	lostmatch	1
1295	lostmany	1
3050	lostlot	1
2015	lostinterest	1
2140	losthome	1
620	lostfriend	1
2797	lostelection	1
3650	lossresults	1
2677	losingmoney	1
825	losingkey	1
775	losingbadly	1
1429	looksmusic	1
517	looksmirror	1
4238	lookscleaner	1
762	looknew	1
353	looknecklace	1
143	lookingpumpkin	1
3865	lookedforward	1
1076	lookeddog	1
1788	lookedclock	1
1186	lookedaround	1
100	lookedamazing	1
2640	lookdisappointment	1
2558	loofriends	1
2465	longtime	1
3871	longtalk	1
2704	longsuccessful	1
2181	longnap	1
2330	longmarathon	1
2546	longerinterested	1
1147	longerbike	1
145	longerafraid	1
1389	longedcompanionship	1
3323	longday	1
4012	longbegan	1
137	lobsterspinched	1
621	loanwaited	1
3444	loansix	1
4071	lizzieschildren	1
3661	livingroom	1
2601	livedlife	1
3684	littlelonger	1
1456	littlekids	1
1729	littleembarrassed	1
1863	littleboat	1
1596	littleball	1
3559	litterbox	1
3837	litcountdown	1
3348	listenmusic	1
1950	listeningliked	1
2165	listeningkids	1
4062	listenedrappers	1
1045	listenedmothers	1
2522	listenedfriends	1
391	listenedenlightened	1
2401	lipsheal	1
1524	linesquickly	1
1937	linesattached	1
474	limpedhome	1
2767	limpedback	1
1067	likework	1
3872	liketrue	1
194	likesmoney	1
1748	likescolor	1
1951	likeschool	1
2927	likescandles	1
347	likeopera	1
2505	likehome	1
3772	likefunerals	1
2501	likefriends	1
2433	likedtrain	1
3095	likedthings	1
4090	likedstep	1
3205	likedsocializing	1
756	likedpizza	1
3922	likedorder	1
3247	likednew	1
841	likedhigh	1
3102	likedfish	1
198	likedbeard	1
2598	likedbanana	1
486	likedapartment	1
3229	liked2nd	1
2807	likebanana	1
1057	lightscame	1
4220	lightmalfunctioning	1
2907	lifesphilosophy	1
709	lifeprison	1
3748	lifehelping	1
4201	lifedidnt	1
2544	liedeating	1
1850	licensewallet	1
717	licenseday	1
3148	licenever	1
2045	lexiupset	1
3601	levelhelp	1
3331	letturn	1
4204	lettertold	1
417	lettersmade	1
2700	letterback	1
3007	letpower	1
1519	lessshy	1
1639	lesspoor	1
3112	lessonweek	1
3368	lessonsget	1
3937	lessonhard	1
405	lessice	1
1607	lesshassle	1
921	lessfabulous	1
2861	lessenedintensity	1
4091	lessbloating	1
929	lendsister	1
197	legsbleeding	1
856	legaldrink	1
663	leftwork	1
1466	leftwithout	1
2854	leftstock	1
3910	leftsoon	1
52	leftseveral	1
319	leftold	1
3812	leftnew	1
1472	leftfelt	1
2990	leftexperience	1
125	leftcircus	1
3419	leftcar	1
3638	leftangry	1
530	leesmom	1
3960	leesarm	1
918	leavewent	1
3463	learnshuffle	1
2633	learnmessed	1
1183	learningexperience	1
3651	learnedvaluable	1
1212	learneduse	1
790	learnedlater	1
528	learnedkeep	1
1138	learnedjump	1
1374	learnedexamine	1
1525	learnedexaggerating	1
1535	learneddidnt	1
2156	leanedkissed	1
2894	layawaybag	1
147	lawnswell	1
1611	lawmake	1
1698	laughuncomfortably	1
1844	laughtertold	1
1847	laughedturned	1
1746	laughedterrible	1
1177	laughedordered	1
2678	laughedlot	1
3738	laughedhunted	1
2945	laugheddoor	1
2540	latteless	1
1756	latestmodel	1
2057	latestgames	1
1765	lateschool	1
4103	latertias	1
189	laterteacher	1
3364	laterstopped	1
3726	laterstarted	1
3503	laterreturned	1
2597	laterpromoted	1
2246	latermeets	1
2232	latermarried	1
4079	laterlife	1
1437	laterfelt	1
3540	laterdied	1
3889	laterday	1
2961	latedue	1
524	lastresort	1
2848	lastminute	1
3953	larrysfavorite	1
2846	largerapartment	1
3377	largeplentiful	1
1013	largecruise	1
3211	largebowl	1
1005	landscapepictures	1
744	landman	1
2376	landedpaying	1
1709	lambertsfull	1
3314	laidchest	1
493	ladyprofusely	1
3421	ladycrying	1
930	lackresponse	1
2203	labbecame	1
3479	kyshair	1
2197	kyrieyelped	1
2498	knowsinhale	1
601	knowproblem	1
2103	knowledgebecome	1
3340	knowill	1
2026	knewspeak	1
4064	knewshovel	1
4086	knewsevere	1
1875	knewnext	1
3128	knewneeded	1
599	knewmeant	1
3993	knewgoing	1
951	knewchoice	1
2450	kneesbegan	1
1808	kittenshome	1
944	kittenill	1
262	kittenadopted	1
342	kiteseagull	1
3919	kitebackyard	1
1356	kitchenfloor	1
1882	kissright	1
1403	kissedwife	1
2133	kissedinviting	1
896	kisscrush	1
3813	killeddeer	1
1638	kidsused	1
1810	kidstole	1
30	kidsscared	1
375	kidspicked	1
24	kidsmade	1
553	kidslaughed	1
1656	kidshate	1
3409	kickedmarines	1
3302	keystwo	1
831	keysback	1
3119	keygood	1
1355	keyentered	1
1921	keptwatching	1
3392	keptwalking	1
3308	keptsandwiches	1
2391	keptgoing	1
1774	keptdrinks	1
1239	keptcrying	1
2514	kenyascreamed	1
1490	kensteam	1
2226	kellysdaughter	1
4193	keepwarm	1
1301	keeptouch	1
1816	keepthoughts	1
2775	keepsaving	1
4231	keeppuppy	1
664	kayliedecided	1
4050	jumprope	1
4022	jumpedstartled	1
2119	jumpedmother	1
3222	juliesfirst	1
4146	judgmentalpeople	1
2503	judgeswell	1
3643	jordynwants	1
3016	jointeam	1
2679	joiningteam	1
3332	joinedleague	1
4166	joinedarmy	1
867	joinband	1
3663	johnsparents	1
463	johnsdog	1
28	joeslips	1
3508	joescomputer	1
338	joaniesmom	1
3005	jimsproudest	1
1080	jillsmother	1
2887	jillsheadache	1
2740	jillsboyfriend	1
3344	jetsurprised	1
90	jennysmom	1
4235	jennasfriends	1
4159	jellylunch	1
4037	jeansanother	1
4225	jealousnew	1
3035	jealousneighbors	1
448	jawdropped	1
2093	jarsmade	1
2455	jarfind	1
3798	jansmom	1
4245	janitorannoyed	1
2840	janetsstudying	1
1707	jamessstarted	1
200	jacksonsfriend	1
3374	jacksfoot	1
2470	jacketshorts	1
1502	iveafraid	1
2995	invitinginside	1
66	invitedfriends	1
348	inventorybooks	1
150	introduceddog	1
2080	interviewgot	1
625	interestedmeeting	1
3527	interestbecame	1
1201	inspirationwent	1
539	inspectdamage	1
2791	insistedmother	1
2686	insidenearby	1
2728	insidemovie	1
2971	insidecar	1
3587	inkybought	1
1167	inhaleincense	1
786	inexperienceair	1
848	incensesmoke	1
4175	inasfamily	1
335	imworried	1
3931	imseriously	1
3043	improvedtime	1
1025	impressedgave	1
3526	importantthing	1
3592	immember	1
2519	immediatelytook	1
432	immediatelystopped	1
905	immediatelygave	1
94	immediatelyfelt	1
3756	immediatelydug	1
4072	immediatelyconfronted	1
1740	immediatelyapplied	1
256	imknow	1
2444	imageissues	1
1528	imafraid	1
823	illnever	1
3449	illget	1
780	illfigure	1
1294	iguanacouch	1
4259	ignoredcruel	1
3552	ideachopping	1
1868	icyfelt	1
1631	icetalking	1
2667	icekept	1
1594	icebox	1
600	icebarbecue	1
3290	husbandwent	1
1969	husbandthought	1
3369	husbandgame	1
776	husbanddecided	1
1738	husbandcalled	1
2843	hurtskin	1
2348	hurtimpact	1
3406	hurthorribly	1
2836	hurtconcert	1
797	hurriedstudy	1
3586	hurriedshore	1
2695	huntedeggs	1
340	hungrymorning	1
2938	hungrierever	1
2897	hungersatiated	1
1073	hundreddollars	1
651	huggedeveryone	1
437	huggedaround	1
2261	hugelook	1
304	hugeflounder	1
628	howeverrepaired	1
93	housewarming	1
2808	housestay	1
2242	housemove	1
4061	housegrateful	1
1150	housefeel	1
4226	houseended	1
777	housealready	1
2884	houseafterwards	1
2951	hourscar	1
1048	hourrain	1
2410	hourlake	1
3318	hourfloor	1
2328	hotwater	1
2463	hotday	1
3562	hotchocolate	1
1358	hosefollowed	1
3306	horsealways	1
1426	horriblydecided	1
4053	hopespillow	1
3528	hopefullyable	1
2531	hopedwould	1
3381	hopedselfpublishing	1
1139	hopednothing	1
1823	honoraryaunt	1
2115	homewrite	1
1409	homewithout	1
564	homeused	1
1457	hometired	1
3028	hometickets	1
4056	homethanked	1
561	hometeams	1
59	hometail	1
2526	hometable	1
2251	homesurprised	1
2953	homesafely	1
3347	homeright	1
3876	homerelaxed	1
251	homepeacefully	1
4149	homenice	1
3064	homemuch	1
4010	homeloved	1
606	homelesspeople	1
1415	homelegs	1
2773	homehappily	1
1459	homefalls	1
1799	homeenjoyed	1
587	homeempty	1
1577	homedecided	1
603	homecried	1
1893	homebusiness	1
3623	holidaygifts	1
2393	holdsfootball	1
745	holdingfurniture	1
1200	hockeygame	1
1688	hitcar	1
3221	hitbrakes	1
1597	hireprofessional	1
3915	hiredmodelling	1
3687	highschool	1
3446	highersalary	1
2804	henrysteammates	1
2243	hendersonscoffee	1
1243	helppets	1
3935	helpmyla	1
1198	helpingothers	1
4247	helpingbeggar	1
4135	helpget	1
3796	helpfield	1
3868	helpeverything	1
2482	helpedrecover	1
86	helpedhelped	1
2481	helpedfind	1
622	helpedcollect	1
3594	helpedbrother	1
469	helpcousin	1
3354	helpcook	1
27	helpco	1
3294	helpabused	1
0	helddrank	1
2964	heelsanymore	1
734	hedsaved	1
1684	hedmade	1
379	hedaccidentally	1
623	heaterfair	1
3207	heartattack	1
4067	hearingmade	1
2910	hearingconversations	1
3299	healproperly	1
3814	headstarbucks	1
2292	headedstore	1
828	headachesimmediately	1
415	hayfield	1
533	hawkflew	1
2354	hauntedhouse	1
4176	hatnext	1
4142	hatemowing	1
4075	hasslethought	1
2029	harryshunger	1
2017	harpoonerwent	1
1365	haroldsfeet	1
2183	hardwoodfloors	1
1217	hardreopened	1
1152	hardmanaged	1
1015	hardestpart	1
312	happilywatched	1
2647	happilyreunited	1
2757	happilykissed	1
2467	happilycontinued	1
2957	happenedsocial	1
1761	happenedgrapes	1
1207	handsomegentleman	1
2125	handsgot	1
160	handednew	1
1161	handedday	1
261	handedcash	1
3653	handcausing	1
1475	hamburgersmade	1
2591	hamburgerjoint	1
3924	halflater	1
615	hadntlistened	1
1657	hadntcome	1
3280	hadntcalled	1
907	gununnerved	1
1427	gunshot	1
2859	guiltycame	1
3416	guessingcorrectly	1
870	growlarge	1
1312	groundedweek	1
1093	groundedfriends	1
2620	groundedfather	1
3782	grocerystores	1
3132	gritsoften	1
2014	greykitten	1
4116	grewsuccessful	1
3742	greetedcalmly	1
169	greatyellow	1
838	greatswimmer	1
2255	greatsquare	1
2685	greatshape	1
1388	greatrelationship	1
3447	greatphysical	1
3121	greatnight	1
4131	greatnew	1
1259	greatmet	1
2627	greatmarriage	1
2795	greatlooking	1
3903	greatlived	1
1897	greatholiday	1
136	greatgrades	1
3038	greatgood	1
2579	greatfriends	1
1334	greateveryone	1
1620	greatestgeneral	1
2557	greatencouragement	1
1268	greatcompanion	1
1914	greatcomfort	1
2127	greatcollege	1
1034	greatcamping	1
2441	gravyface	1
4024	graveancestors	1
3013	gratifyingshare	1
3017	gratefulwifes	1
3554	gratefultook	1
2604	gratefulhelp	1
1877	gratefulgift	1
295	gratefulbrother	1
1534	gratefulbought	1
162	gratefulboss	1
3292	gratefulanyway	1
2322	grandsonthanks	1
237	grandpaflew	1
3979	grandpafinally	1
595	grandmothermade	1
103	grandmagiving	1
2764	grandmaclimbed	1
792	granddaughtersmiled	1
3551	grandchildrenbaked	1
2736	graduallygavins	1
2863	gradetest	1
3891	gradesimproved	1
1157	gradereport	1
4172	grabbelt	1
71	grabbedpole	1
