	word	count
142	nickysgranddaughtersmiled	1
2006	nicethingsuncle	1
1346	nicesunday	1
1670	nicehousegrateful	1
1446	nicehotday	1
1256	nicedecoratetogether	1
2328	nextyearmade	1
2451	nextwouldlower	1
1739	nextweekendasked	1
2661	nexttimewould	1
1232	nexttimego	1
254	nextlevelhelp	1
728	nextdaypicked	1
557	nextdayoffered	1
353	nextdaybrought	1
580	newvideogame	1
1151	newsweaterschool	1
1897	newspotopened	1
1863	newshowsloves	1
503	newsagenttold	1
2810	newrunningshoes	1
1028	newpencilsday	1
812	newonenext	1
1052	newlatteless	1
1838	newhomeloved	1
840	newhighersalary	1
371	newfriendswent	1
338	newfavoritefood	1
356	newfavoritecoffee	1
628	newcomputerarrive	1
1065	newcdplayer	1
2138	newcareveryone	1
1690	newbrandbought	1
384	newaskedmother	1
1927	newappreciationoutback	1
1103	newaccountantwanted	1
1033	neverworrylaces	1
2230	neverthrewrocks	1
2013	nevertalkedgirl	1
1536	neverstartsworking	1
379	nevershopstore	1
1379	neverplaykids	1
1440	neverovereatpizza	1
66	neverlistenedrappers	1
173	neverlendsister	1
1037	neverfallasleep	1
340	nevereatlobster	1
1967	neverbuyproactiv	1
2231	neveratepeas	1
1197	networkcouldgo	1
1667	nervouscleanerswould	1
1026	nellsmomthought	1
268	neighborsputdog	1
1019	neighborsmuchquieter	1
2186	neighbormadeplans	1
1958	neighborhooddogsstay	1
24	neighborgavebar	1
1995	neighborendeddriving	1
199	neighboraskedremove	1
2046	negotiatemothersbelongings	1
993	needyogurtanyway	1
2784	needusephone	1
543	neededwalktalk	1
2476	neardeathsure	1
285	navytryjeans	1
1568	narrowlyavoidedserious	1
1322	napfeelingbetter	1
38	nameteamjoined	1
1176	namenewbaby	1
183	mylamemorizedlines	1
642	mustfemalerabbit	1
1255	mustardcameone	1
1299	musicxylophonearrangements	1
2227	mudcleanfloor	1
2764	muchwatertasted	1
1480	muchwastedmoney	1
2118	muchtimethings	1
1774	muchquieterafterwards	1
160	muchpossibletest	1
2722	muchfunmade	1
157	muchfirstone	1
1195	muchfindingdog	1
82	muchdoesnteven	1
939	muchconvenientbikes	1
172	muchcarefulspitting	1
168	muchcarefuldriving	1
1948	muchbettersurgery	1
1978	muchacceptedwheelchair	1
767	mrfelltrap	1
2551	mowinglawnswell	1
2139	movingsomeplacesmaller	1
2205	movedmeetgirls	1
2281	movedlargerapartment	1
2638	movedcurfeweven	1
873	movechildrenmaster	1
1792	mousetrapcatchmouse	1
780	motherwouldupset	1
528	mothertookemergency	1
2361	mothershelpmyla	1
1627	mothersaidthought	1
1539	mothersaiddidnt	1
1527	motherpunishedlosing	1
824	motherneverfound	1
2029	motherloansix	1
1015	mothergratefulanyway	1
2639	mothergotoffended	1
2741	motherfoundmade	1
2232	motherexceptionallyfriendly	1
855	motherbroughtsister	1
1247	morningdiscoveredmice	1
2408	monopolytwohours	1
1672	moneyworkbuy	1
763	moneyusingmetal	1
2488	moneytattoogone	1
1864	moneystillowed	1
1824	moneypaypower	1
1063	moneyhelpabused	1
837	moneyhedsaved	1
876	moneygetring	1
1716	moneycouldget	1
413	moneybuyconsole	1
1320	moneybuycell	1
1217	momwantedgo	1
1643	momtoldworry	1
1334	momthoughtnice	1
2688	momsaidyes	1
2051	momquicklyducked	1
2164	momnevershop	1
608	mommadebrother	1
1579	momgreatnight	1
1805	momgotangry	1
910	momgaveorange	1
2797	momfoodprovided	1
423	momeventuallygot	1
752	momcouldstill	1
1669	momcamegot	1
2696	momablehelp	1
1166	mixedmuchwater	1
607	misterpinksuede	1
1696	mistakelaughuncomfortably	1
2541	missedbuswalk	1
1694	minuteslightscame	1
2615	mineoddestlooking	1
446	mindbullywalked	1
995	milllearnedlater	1
110	milefiveminutes	1
2486	mikesfriendsrealized	1
1709	mikesfavoriteactivity	1
2177	migraineslessenedintensity	1
584	mightpotentialboyfriend	1
736	mightfailclass	1
931	miceeatensnacks	1
2440	methodicalusinglegos	1
281	metbexwondered	1
862	metanotherfriend	1
1319	messmaybewasnt	1
2318	menrealizeconcierges	1
1707	menlikepeople	1
1187	memorizedlinesquickly	1
2534	memberworkoften	1
1752	melonthoughtripe	1
688	melanieshouseended	1
2251	meganscoworkerangry	1
1675	meetshandsomegentleman	1
2482	meetgirlsparty	1
2513	medicineprescribedwouldnt	1
1304	mechanictoldlight	1
2157	meatlesspartsmeals	1
2465	meanwhilefriendsunemployed	1
542	maybewouldntfriend	1
2533	maybewasntsaving	1
187	maybeseekanother	1
292	mattsmomeventually	1
391	matterdresschose	1
1312	matchfamilythought	1
1534	marriedeightmonths	1
623	manylinesattached	1
2308	manydifferentpieces	1
997	manybigcities	1
2817	manquicklytried	1
2114	manmilliondollars	1
507	manhelpedrecover	1
263	mangununnerved	1
579	maneventuallydied	1
867	mancaughtcheating	1
1730	managesstressmuch	1
329	managerfiredstealing	1
569	managerapologizedgave	1
227	managedsecurenarrow	1
2331	managedgetcar	1
2757	managedfindbetter	1
1011	makingearnluxuries	1
760	makingbirthdayvideo	1
1915	makingapplepie	1
2347	makessalsafull	1
1215	makesfeelbad	1
1199	makescarvesspare	1
1418	makegritsoften	1
2445	makegoodpets	1
2078	makeflighttime	1
2188	mailedbookback	1
415	madetrackteam	1
1359	madethankcard	1
326	maderightchoice	1
294	madeplanswalk	1
2447	madeplansvisit	1
849	madeplansgo	1
1870	madeparentshouse	1
203	madepaintingfelt	1
430	madenormsday	1
2217	madelotsfriends	1
2681	madelotmoney	1
2036	madehousefeel	1
2727	madehomesafely	1
1840	madegreatlooking	1
1427	madegreatholiday	1
2831	madegoschool	1
1280	madegoodmoney	1
1088	madefundirty	1
902	madefunbaseball	1
1697	madefootballteam	1
1411	madedifficultbest	1
2611	madecousinpay	1
1407	madeclientdiligence	1
1350	madechildsleep	1
1389	madecalmrelaxed	1
2193	madebrothergive	1
1053	madebeautifulblouse	1
1702	madebackhouse	1
112	madeappointmentdoctor	1
416	macstielooked	1
1055	lunchfeltsick	1
2864	luckilysavingeverything	1
1892	luckilymothernever	1
2851	luckilyginasteacher	1
1814	luckilyginasdad	1
1606	luckilydidntrain	1
388	lucgreattime	1
1375	lovingsummercamp	1
2879	lovingspanishclass	1
2552	lovesbasketballasked	1
1150	lovesalligatorsrespects	1
2746	lovedtacoscooked	1
1772	lovedsmellsandalwood	1
498	lovedracingmuch	1
886	lovedplacefirst	1
577	lovedpeanutbutter	1
2543	lovedolddog	1
99	lovednewphone	1
2669	lovednewblanket	1
1938	lovedmoviewell	1
1857	lovedmomslessons	1
919	lovedkyshair	1
2257	lovedgoingfriends	1
626	lovedgoatmuch	1
1580	lovedendedstaying	1
2538	lovedearringsloved	1
2565	lovedcraftproject	1
41	lovedcleanfresh	1
2464	lovedboardgames	1
2861	lovedbarryschoice	1
2580	lotsubmarinemuseum	1
1625	lotstupidfun	1
1060	lotssnacksdrinks	1
2658	lotspeoplegot	1
2024	lotpositiveattention	1
522	lotmoneyusing	1
2481	lotfunplaying	1
1349	lotfunparty	1
414	loteffortpaper	1
976	lotcopyrightexperience	1
43	lotbettertreatment	1
109	lostsparekeys	1
2322	lostsignificantamount	1
1398	lostmatchfamily	1
2805	lostmanycustomers	1
1784	lostlotmoney	1
640	lostinterestbecame	1
2745	looksmusicxylophone	1
874	looknecklacehome	1
2101	lookingpumpkinfinished	1
2628	lookingforwardgreatly	1
2770	lookingforwardgetting	1
998	lookedgreateveryone	1
933	lookedforwardwearing	1
287	lookeddogfound	1
2277	lookedclockwasted	1
1782	lookedaroundleft	1
1291	lookdisappointmentface	1
380	loofriendsfound	1
2080	longtalkteacher	1
2720	longsuccessfulpig	1
1615	longnapfeeling	1
469	longerinterestedmeeting	1
1845	longerbikeride	1
1589	longerafraidbullied	1
2425	longbegangetting	1
1733	lobsterspinchedhand	1
2763	loanwaitedaid	1
794	loansixdollars	1
1909	lizzieschildrennegotiate	1
2809	livingroombrand	1
2402	littlelongerafraid	1
2571	littleembarrassedinexperience	1
2038	littleballfear	1
962	litcountdownstarted	1
1599	listeningliked2nd	1
2314	listeningkidsmade	1
2324	listenedrappersmusic	1
549	listenedmothersadvice	1
2053	limpedhomelegs	1
2701	limpedbackhome	1
1218	liketruecoward	1
2542	likescolorcar	1
815	likepeoplesmoking	1
190	likedtrainothers	1
210	likedthingstogether	1
698	likedstepmother	1
2302	likedordercatch	1
2040	likednewbrand	1
2459	likedmuchfirst	1
1729	likedhighschool	1
2704	liked2ndsong	1
307	likebananapizza	1
71	lightscameback	1
1030	lifehelpingothers	1
349	lifedidntmatter	1
1168	liedeatingcake	1
1136	liceneverdetermined	1
2667	lexiupsetcried	1
1003	levelhelpcousin	1
375	letturnessay	1
272	lettertoldget	1
2199	lettersmadedifference	1
166	letterbackmailbox	1
433	letpowercame	1
632	lesspooramazon	1
2244	lessonsgetbetter	1
310	lesshasslethought	1
1395	lessfabuloustime	1
1793	lessbloatingfelt	1
2546	lendsisteranything	1
2211	leftworkgo	1
999	leftwithoutpaying	1
2865	leftsooncould	1
313	leftseveraldollars	1
1469	leftoldnavy	1
1815	leftnewcrown	1
2234	leftfeltdecent	1
2158	leftcircusright	1
1121	leftcarwent	1
8	leftangryvoicemail	1
450	leesmomreceived	1
1666	leesarmstarted	1
561	leavewenthome	1
880	learnshufflecards	1
505	learnmessedrecipe	1
295	learnedvaluablelesson	1
795	learneduselitter	1
941	learnedlotsubmarine	1
3	learnedlotmom	1
739	learnedlotcopyright	1
2154	learnedlessonhard	1
1500	learnedlaterteacher	1
2716	learnedkeepthoughts	1
2375	learnedjumprope	1
2104	learnedexamineprejudices	1
161	learneddidntlike	1
1453	layawaybagempty	1
2759	lawmakemoney	1
1210	laughtertoldpursue	1
2109	laughedturnedoverhead	1
559	laughedterriblechicken	1
2522	laughedorderedanother	1
2387	laughedlotfilm	1
2735	laughedhuntedeggs	1
298	lattelessice	1
2840	latestmodelsmartphone	1
751	latestgamesfriends	1
2848	latertiaskids	1
1079	laterteacherracist	1
1445	laterstoppeddinner	1
1431	laterstartedfeel	1
1408	laterreturnedexhausted	1
1693	latermeetshandsome	1
2071	laterfeltmuch	1
885	laterdiedhospital	1
1281	laterdaysold	1
233	lateduetime	1
616	larrysfavoritedish	1
904	largecruiseship	1
2298	largebowlcereal	1
901	landmanmillion	1
2648	lambertsfullmeal	1
2684	laidchestwent	1
2097	ladycryinghelp	1
1133	labbecamebest	1
2553	kyrieyelpedran	1
1810	knowsinhaleincense	1
1836	knowledgebecomeprofessional	1
309	knowillget	1
1484	knewspeakspanish	1
454	knewsevereconsequences	1
1265	knewnextwould	1
994	knewneededwalk	1
0	knewmeantchild	1
1355	knewgoinglong	1
2082	knewchoicemade	1
1950	kneesbegansob	1
1093	kiteseagullgot	1
805	kitebackyardnight	1
2598	kitchenfloorblanket	1
70	kissrightspot	1
1185	kissedinvitinginside	1
2811	kisscrushgrades	1
570	killeddeerwent	1
709	kidsusedtaste	1
1179	kidstolethings	1
744	kidspickedbouquets	1
2587	kidsmadewonderful	1
1992	kidshatemowing	1
1473	keystwodays	1
152	keysbackpocket	1
2181	keygoodplayer	1
2262	keptwatchingmovie	1
1959	keptsandwichesrefrigerator	1
1174	keptgoinglunch	1
1286	keptdrinkscold	1
1004	kensteamgame	1
1641	kellysdaughterkept	1
2429	keeptouchnew	1
273	keepsavingmoney	1
923	kayliedecidedfaithful	1
367	jumpedstartledran	1
2454	jumpedmotherbrought	1
2477	juliesfirstgoal	1
1477	judgeswellsang	1
2796	jordynwantsmeet	1
2058	joinbandclass	1
2835	johnsparentsproud	1
1502	johnsdogscolded	1
476	joeslipsheal	1
235	joescomputerbegan	1
2508	joaniesmomtold	1
432	jimsproudestmoment	1
1342	jillsmothergrateful	1
2814	jillsheadachewent	1
2641	jillsboyfriendtold	1
139	jennysmomcongratulated	1
2601	jennasfriendsloved	1
1767	jeansanotherstore	1
1877	jealousnewboy	1
1147	jealousneighborspool	1
2438	jawdroppedlottery	1
2509	jarsmadegreat	1
624	jarfindperfect	1
318	jansmomquickly	1
863	janitorannoyedtracked	1
2859	janetsstudyingpaid	1
2166	jamessstartedgetting	1
343	jacksonsfriendloves	1
1731	jacksfoothurt	1
354	jacketshortstshirt	1
127	iveafraidwater	1
111	invitedfriendslunch	1
613	inventorybookscontained	1
2871	introduceddogfamily	1
79	interestedmeetinggirl	1
2497	interestbecameself	1
2603	inspirationwentback	1
1903	insistedmothercome	1
1508	insidenearbycafe	1
277	insidecarmoose	1
1025	inkyboughtshoes	1
1920	inhaleincensesmoke	1
1865	inexperienceairtravel	1
527	inasfamilyfull	1
2226	imworriedweather	1
945	imsurekids	1
1080	imsureill	1
682	imseriouslyconsidering	1
2703	impressedgaveexam	1
2077	importantthinglearn	1
2880	immemberwork	1
1679	immediatelytookshirt	1
814	immediatelystoppedhelp	1
2711	immediatelygaveantipoison	1
1178	immediatelyfeltbetter	1
663	immediatelydugbook	1
614	immediatelyconfrontedtattoo	1
236	immediatelyappliedstain	1
2799	imknowproblem	1
745	imafraidleave	1
466	illneverbuy	1
1630	illgetone	1
717	illfigureplace	1
1878	iguanacouchevening	1
816	ignoredcruelcomments	1
1465	ideachoppingtree	1
2549	icyfeltcould	1
2614	icetalkingpeaches	1
1454	icekeptdrinks	1
1066	icecreamsoon	1
581	iceboxput	1
2846	husbandwentbought	1
799	husbandgamenext	1
2023	husbandfoundsomewhere	1
2367	husbandfounddivorced	1
1985	husbanddecidedgo	1
622	husbandcalledambulance	1
39	hurtskinbit	1
2430	hurthorriblydecided	1
1333	hurriedstudymuch	1
1609	huggedeveryonecried	1
184	huggedaroundneck	1
1750	hugelookdisappointment	1
2473	howeverrepairedrelationship	1
1171	housewarmingparty	1
104	housestaycool	1
1751	housefeellike	1
266	houseendedburning	1
834	housealreadysold	1
2608	hourscarcool	1
6	hourraincleared	1
2562	hourfloorgleaming	1
1908	hotwaterran	1
302	horsealwayswanted	1
2472	horriblydecidedcareful	1
2325	hopespillowworks	1
1654	hopefullyableget	1
2265	hopedwouldntget	1
2294	hopedwouldntfind	1
2595	hopedwouldadmitted	1
1269	hopedselfpublishingwould	1
392	hopednothingbad	1
1070	homewithoutchecking	1
2159	hometiredwork	1
1439	homethankedmom	1
1039	hometeamsstands	1
2849	hometaillegs	1
741	hometablemail	1
1282	homerelaxedemptyhanded	1
700	homepeacefullyslept	1
231	homeniceexperience	1
133	homemuchmove	1
2822	homelesspeopleget	1
1000	homelegsbleeding	1
5	homehappilykissed	1
1344	homefallsasleep	1
177	homeenjoyedfirst	1
141	homeemptyhanded	1
620	homedecidedfavorite	1
2569	homecriedmom	1
240	homebusinessone	1
1142	holidaygiftsfriends	1
1348	holdsfootballevery	1
836	henrysteammatesmade	1
1801	hendersonscoffeeshop	1
2041	helppetsfind	1
2469	helpmylamemorized	1
1369	helpgetright	1
291	helpedhelpedcollect	1
102	helpedfindperfect	1
1226	helpedcollectpapers	1
1090	helpedbrotherlearn	1
714	helpcoworkers	1
1158	helpcookanother	1
506	helpabusedanimals	1
2590	helddrankcups	1
1660	hedmadeteam	1
1123	hedaccidentallypulling	1
1340	hearingmadeday	1
571	hearingconversationsaround	1
2260	headstarbucksinstead	1
826	headedstorebuy	1
2098	hayfieldbad	1
2283	hawkflewaway	1
482	hatnextday	1
985	hatemowinglawns	1
2845	hasslethoughtwould	1
2610	harryshungersatiated	1
1859	harpoonerwentship	1
2435	haroldsfeethurt	1
1913	hardworktasty	1
334	hardworkpaying	1
1674	hardwoodfloorsmade	1
1092	hardreopenedbusiness	1
2320	hardmanagedpass	1
1993	hardestparteating	1
1184	happilywatchedshow	1
1190	happilykissedwife	1
2001	happilycontinuedplay	1
898	happenedsocialmedia	1
1303	handsgotbetter	1
1771	handednewpencils	1
2100	handedcashwould	1
2605	handcausingscream	1
1412	hamburgersmadedelicious	1
2536	halflaterreturned	1
675	hadntlistenedfriends	1
1112	hadntcalledplumber	1
2816	gununnervedanthonys	1
1585	gunshotbullies	1
729	guiltycameclean	1
937	growlargeplentiful	1
2047	grocerystoreswebsite	1
286	grewsuccessfuldoctor	1
1719	greetedcalmlyfelt	1
1284	greatyellowone	1
1634	greattimetogether	1
671	greattimeskating	1
2123	greattimeparty	1
36	greattimefriends	1
2672	greattimefiji	1
2345	greattimebabysitting	1
2627	greattimeamerica	1
2386	greatsquaredancing	1
755	greatshapefinished	1
2130	greatphysicalshape	1
2699	greatnighttogether	1
2241	greatlookingpumpkin	1
777	greatlivedlife	1
566	greatholidaygifts	1
1421	greatgoodtime	1
670	greateveryonegave	1
1069	greatestgeneralever	1
2780	greatdaycis	1
1901	greatcomfortcompany	1
2273	gravyfacemans	1
831	graveancestorsburied	1
525	gratifyingshareexpertise	1
948	gratefultookus	1
1935	gratefulgavewife	1
1010	gratefulgavekiss	1
1755	gratefulboughtlunch	1
2054	grandsonthankswonderful	1
770	grandpaflewkite	1
2765	grandpafinallypeace	1
365	grandmothermadetomatoes	1
1498	grandmagivinglifes	1
2798	grandmaclimbeddrove	1
456	granddaughtersmileddrooled	1
2243	grandchildrenbakedcookies	1
801	graduallygavinsarchery	1
2660	gradereportraised	1
1837	grabbeltback	1
1154	grabbedpolepulled	1
517	gowhalewatch	1
2300	gotworktime	1
562	gotwantedthough	1
2651	gottrainingfelt	1
1417	gotten70correct	1
720	gottangledline	1
727	gotstungmany	1
370	gotstandingovation	1
2738	gotsplinterslips	1
892	gotsickvomited	1
2412	gotsicklearned	1
2838	gotrunsalon	1
1499	gotpromotiongood	1
2691	gotparttime	1
2366	gotparrotnamed	1
694	gotoffendedtold	1
977	gotnicesun	1
1293	gotnextlevel	1
2115	gotnamenew	1
390	gotmeetidol	1
2147	gotmarriednothing	1
2266	gotmarriedeight	1
981	gotlotpositive	1
516	gotlotbetter	1
1509	gothorsealways	1
2484	gothometired	1
385	gothiredmodelling	1
1358	gotgreatlived	1
1720	gotgreatcollege	1
2723	gotgoodgrade	1
156	gotduewedding	1
2359	gotdifferentsize	1
2647	gotcozyagent	1
2788	gotcompletelysoaked	1
1904	gotchipmunkeat	1
665	gotburnschest	1
1723	gotbettertime	1
84	gotbabycalm	1
684	gotalongreally	1
680	gostoresundays	1
216	goschoolgot	1
31	gooutsidepick	1
1113	goodvideogames	1
1520	goodtimemaking	1
1503	goodplayingsports	1
1372	goodpeopleworld	1
419	goodgradereport	1
234	goodgirlfriendliked	1
2333	gooddinnertonight	1
521	goodbargainhunting	1
565	goodbakingscones	1
1459	goodanxiousanymore	1
504	gonenightsend	1
445	goingtryrepaired	1
91	goinglongday	1
444	goinglikeschool	1
1565	goinglateschool	1
2578	goingfriendshouse	1
2221	goingfindnew	1
1968	gohomesurprised	1
2560	gohomeempty	1
2069	gofirstaid	1
2705	gocoffeeshop	1
77	gobowlingoften	1
46	gobedmad	1
2434	gobedearly	1
2622	goballoonride	1
1146	gobacksoon	1
1717	gobackhome	1
1318	gobackget	1
1842	gobackevery	1
864	gobackcarnival	1
1522	gobackbed	1
707	goalrunningmile	1
1571	gluehelddrank	1
1008	glittersparklyfabric	1
33	glassthrewaway	1
1544	glassesgettingfixed	1
2837	glassesfixedheadaches	1
2376	givinglifesphilosophy	1
90	giveteapotniece	1
2335	givessickleave	1
560	giverestmoney	1
1981	giveanswersneeded	1
37	girlscoredwell	1
2682	girlfriendsexgot	1
1554	girlfriendrememberedbirthday	1
1680	girlfriendnicemeal	1
1532	girlfriendlikedthings	1
2288	girlfriendlikedpizza	1
154	girlbecamefriends	1
1872	ginasteacherhanded	1
159	ginasmomgreat	1
513	ginasgrandmothermade	1
712	ginasdadmanaged	1
823	giftsfriendsfamily	1
798	giftmadenorms	1
2612	gibbiemadefriend	1
1491	gettingsufficientsunlight	1
243	gettingnewcar	1
1006	gettingmoneyback	1
2162	gettinggreatgrades	1
2189	gettingbettershortly	1
1788	gettingbetteralgebra	1
2713	getthingsback	1
2785	getsecondopinion	1
1510	getridtrash	1
2134	getpaidovertime	1
1209	getoneday	1
988	getnewphone	1
2003	getnewglasses	1
1163	getmousetrapcatch	1
1438	getmoneycould	1
158	getgascar	1
2102	getdogdad	1
2198	getcarhit	1
1965	getcarfind	1
2149	getbetterromantic	1
2374	getacceptedcollege	1
1919	germsthrewtrash	1
1032	germanylaterlife	1
1650	gentlyfellasleep	1
2275	genostrugglesgets	1
765	gavinsarcheryskills	1
2326	gavewifekiss	1
151	gavesquirrelname	1
609	gaverightnumber	1
710	gaverefundphone	1
844	gaveorangeflavored	1
397	gavenewlatte	1
143	gavemoneypay	1
458	gavekissright	1
1007	gaveideachopping	1
2210	gavegiftcard	1
2148	gavefoodattempt	1
2749	gavefavoritezoo	1
2175	gaveenoughmoney	1
734	gavedogmedicine	1
713	gavecallback	1
1685	gavebookdad	1
1302	gaveantipoisondrugs	1
1821	gaveacceptedfood	1
1196	gardengettingsufficient	1
1570	gamesenjoywheel	1
434	gamereceivedawesome	1
1576	gamenextweek	1
2049	gameguessingcorrectly	1
1430	gamefinishedevery	1
317	funresortwould	1
648	funplayingwent	1
980	funplayinggame	1
1202	funmadeplans	1
2755	funfeedinggeese	1
51	fundirtypants	1
15	fullgamebegan	1
1949	frustratedwentgetting	1
1888	frustratedscaredlack	1
75	frozecouplehours	1
825	frostedblondetips	1
556	frontbodyhurt	1
2550	frillydressglitter	1
1779	friendtookbike	1
1287	friendswenthome	1
2441	friendswentfishing	1
1996	friendstryingtell	1
149	friendstrainride	1
1270	friendsthoughtcast	1
2255	friendstalkingbig	1
481	friendsstoppedplaying	1
10	friendsstilllistened	1
1947	friendssnuckbasement	1
1424	friendssmallerkid	1
2537	friendsrealizedlicense	1
1922	friendsranman	1
297	friendsnoticedembarrassed	1
1830	friendslunchmcdonalds	1
2833	friendslovedshopping	1
1636	friendshadntcome	1
2442	friendsgavefavorite	1
568	friendsfunplaying	1
667	friendsfoundbox	1
1507	friendsearlierusual	1
2330	friendscoveredsnow	1
2657	friendscoredgoal	1
1351	friendprankcalling	1
471	friendofferedloan	1
1649	friendmadeplans	1
2663	friendlovespainting	1
4	friendlovesbasketball	1
502	friendlovedtacos	1
2203	friendlessfabulous	1
2048	friendleftexperience	1
136	frienddidntlike	1
257	friendagreedswap	1
2589	foursizessix	1
2750	foundworkhome	1
1276	foundwonderfulhome	1
2563	foundsuitcasegave	1
2261	foundsparekey	1
426	foundsomewhereeat	1
1297	foundsisternearby	1
1718	foundsignsaid	1
1495	foundshadowscurtains	1
821	foundsecludedspot	1
819	foundrareplant	1
1262	foundpursereturned	1
230	foundpuppywanted	1
1087	foundphonecouch	1
1515	foundoventurned	1
2401	foundonlineordered	1
783	foundoneoffered	1
88	foundnewone	1
2240	foundmadeconfess	1
768	foundkeysback	1
501	foundiguanacouch	1
2254	foundgreatyellow	1
966	foundgratifyingshare	1
1803	foundfriendtook	1
1466	foundesizedshoes	1
1692	foundentireexercise	1
1373	foundemptyhaunted	1
1656	founddrinkbittertasting	1
2769	founddinnerfinished	1
305	founddifferentinterest	1
1831	foundbagworked	1
1756	foughtsleepwatch	1
1073	forwardgettingaway	1
2555	fortunatelyyoungremember	1
2520	forcedoperatefelt	1
1249	forcedfireemployee	1
1732	foothurthorribly	1
1833	footballeverytime	1
117	foodwenthome	1
926	foodsincehungry	1
1194	foodnetworkcould	1
2802	foodbowlate	1
490	foodattemptcalm	1
1607	foodarrivedexcited	1
2127	fondmemoriescheckers	1
144	folksrejoicedneat	1
262	foldedbedspreadcould	1
2468	flyawaynight	1
439	flusteredpushedfeet	1
2625	floorsmadehouse	1
2341	floorgleamingpleased	1
418	flewkitebackyard	1
2022	flewawayknew	1
1563	flavoredicecream	1
1022	flashlightsbuildfire	1
1991	fixpaintingfailed	1
2238	fixedheadachesimmediately	1
2167	fiveweekstake	1
2544	fishswimmingreef	1
126	fishingnextday	1
2485	fishevercaught	1
2194	firstprizeday	1
924	firstlegaldrink	1
1385	firstgoalgame	1
519	firstgirlupset	1
2303	firstdayschool	1
1921	firstconcertamazing	1
2268	firstaidcenter	1
842	firedstealingemployee	1
29	finishprojectsuccessfully	1
845	finishesmakingapple	1
1360	finishedmanuscriptcelebrated	1
431	finishedlongmarathon	1
85	finishedeverylevel	1
946	finishedenjoyeddelicious	1
952	finishedcastletwo	1
137	findrarealbum	1
2708	findphonebroke	1
2414	findperfectring	1
1907	findperfectpickles	1
255	findownerdog	1
2369	findnewcareer	1
492	findhousemove	1
1661	findhousealready	1
2547	finddrivingmuch	1
1082	finddifferentcareer	1
62	finallywritepaper	1
2299	finallyturnedessay	1
1873	finallysinkrepaired	1
118	finallyrashdisappears	1
485	finallypeoplewanted	1
875	finallyobtaineddrivers	1
311	finallymadedestination	1
681	finallygotnext	1
586	finallygotkids	1
301	finallyfoundpeace	1
1474	finallyfirstconcert	1
792	finallyfinishedtime	1
2019	finallydrumset	1
2068	finallychosemelon	1
1208	finallycalmedenjoyed	1
1799	finallyboughthouse	1
716	finallybegansprout	1
2455	finallybeatgreat	1
1545	finallyabletime	1
1449	finallyablecoax	1
983	finallyablebuy	1
2030	figureplaceeventually	1
1868	figuredwouldtry	1
1869	fightquestionedeveryone	1
2456	fieldbadhangover	1
951	feltunsafedrivers	1
1091	feltterriblylosing	1
1419	feltsurgeexcitement	1
2623	feltshynessdiminishing	1
661	feltshamelosing	1
1067	feltproudseeing	1
1934	feltpreparedgame	1
366	feltnicehot	1
218	feltliketrue	1
2061	feltlikefriends	1
696	feltinspirationwent	1
2172	feltguiltycame	1
2140	feltgreatencouragement	1
2027	feltgottest	1
954	feltgooddone	1
2444	feltgoodboots	1
1130	feltgoodanxious	1
992	feltgettingaway	1
226	feltflusteredpushed	1
2877	feltfirstsight	1
2420	feltdumplingsgood	1
163	feltcouldskate	1
2518	feltconfidentplaying	1
2176	feltbeautifulnew	1
2733	feltbadbroke	1
1492	fellspilledstreet	1
1285	fellsceneryeventually	1
2781	fellkneesbegan	1
911	felicianoniceday	1
211	feetimmediatelyfelt	1
209	feethurtconcert	1
959	feelwitchscurse	1
2379	feellikework	1
473	feellikehome	1
2633	feelingbetterlong	1
2378	feelbetterthank	1
155	feelbaddog	1
1068	fedducksenjoyed	1
1394	feddogeggplant	1
251	fearrightstreet	1
1376	fayesfriendoffered	1
2076	favoritezoocup	1
1433	favoriteshowsmovies	1
1543	favoritedishcook	1
1330	fatherwearsboa	1
2184	fatherspentafternoon	1
2055	fatherlaughedturned	1
2212	fathercameremoved	1
621	famouslandscapepictures	1
312	familywetend	1
1962	familythoughtrude	1
2190	familythoughtless	1
677	familyspottedmuseum	1
526	familyproudcreation	1
2348	familypretendedlike	1
2873	familyoptedtake	1
1525	familyfullsatisfied	1
1748	familyenjoyedexperience	1
2187	familycounselorhelp	1
1987	familychildrengrateful	1
749	fairyleftseveral	1
248	failedprojectdog	1
125	failedeffortscomplete	1
2773	faceyounglady	1
95	facemansdinner	1
2487	eyesfolksrejoiced	1
1862	extremelyupsetscammed	1
496	extrafudgesundae	1
1893	extracreditassignment	1
512	explainedsituationmoved	1
2686	explainedbadinfluence	1
1387	expertracecar	1
1234	experiencegrocerystores	1
1110	exitedcafeconfronted	1
2689	exercisesatisfyinginteresting	1
316	excitementmanagedwave	1
881	excitedtooklots	1
2718	excitedservefood	1
776	excitedseconddate	1
195	excitednewlife	1
58	excitedfuturebusinessman	1
789	excitedfinallydrum	1
387	excitedbeginnew	1
1912	exchangedseveralcoins	1
2207	excelledinterviewgot	1
2310	everytimewatches	1
1149	everythingexternaldisk	1
1239	everyonestarednice	1
1916	everyoneschoolloved	1
2436	everyonemadefun	1
532	everyonegavecompliments	1
2654	everyonecomplimentedchoice	1
378	everyoneclassgot	1
107	everyoneclassexcited	1
2129	everyoneboughtalbum	1
2111	everydayfour	1
69	eventuallystoppedsmoking	1
1326	eventuallystoppedputting	1
