	word	count
2024	responsibleparent	1
3650	reservationsmotel	1
4220	resenteddoctor	1
1248	researchedlaw	1
2821	rescuedturtle	1
2791	requirementsgot	1
2617	repulsedran	1
900	reportsuspected	1
3105	reportrabbits	1
2297	reportimportant	1
722	reportedmasseuse	1
218	repayinginterest	1
2242	rentedapartment	1
1003	removingspines	1
1278	removedteeth	1
1936	removedphotos	1
510	remindedmuch	1
1362	rememberparked	1
1526	remarkedtasty	1
233	relishedtaste	1
4138	relievedtalk	1
823	relievedsore	1
1633	relievedsatisfied	1
2454	relievedmoved	1
2235	relievedhurricane	1
1980	relieveddog	1
3545	releasedstreets	1
589	releaseddog	1
3065	relaxedlaid	1
3727	rejoicedstore	1
4106	reinstalledcarpet	1
2451	rehearsedenough	1
3399	rehabtherapist	1
811	regrettedgoing	1
2078	refusingget	1
359	refusedwomans	1
3728	refusedtrade	1
1292	refusedsolo	1
549	refusedeat	1
2673	refreshedwell	1
274	refersdiet	1
562	referenceold	1
605	redecoratedapartment	1
656	recruiterwatched	1
4111	recordtime	1
1677	recommendcompany	1
573	recklesscareless	1
4071	receiveticket	1
566	receivenote	1
247	receivedraise	1
904	receivedartists	1
4158	recallednever	1
20	reattachedtraining	1
1602	reasonwant	1
3225	reasonablepurchase	1
3891	reallyupset	1
1404	reallyneed	1
544	reallylot	1
1482	reallyhates	1
849	reallygotten	1
444	reallyexcited	1
4109	reallyenjoyed	1
4151	realizeshates	1
2984	realizedplaying	1
2753	realizednever	1
2741	realizedmade	1
3315	realizedhotdog	1
3202	readymake	1
2669	readtest	1
3371	reachedbar	1
1063	raysdidnt	1
730	rathereat	1
2092	ratherbus	1
3962	rappersroadies	1
3760	rapmusic	1
2746	ranpresident	1
2041	ranoutside	1
1814	rannext	1
3659	ranmoney	1
1944	ranhome	1
3786	rangroup	1
3333	ranfree	1
3313	rancrying	1
1949	raisepay	1
279	raiseold	1
4172	raiseexcellent	1
189	raisedallowance	1
2411	raffledropped	1
1370	racinggames	1
625	rabbithopped	1
3782	quittwo	1
2152	quitteam	1
62	quitrunning	1
2573	quitplaying	1
3102	quitnever	1
2467	quithigh	1
3898	quitexercising	1
3427	quitefond	1
3777	quitedull	1
4095	quiteashamed	1
3080	quitdrawing	1
1535	quitday	1
3445	quitclasses	1
1270	quitclass	1
2969	quitbaseball	1
2339	quietlyfeeling	1
2275	quietbook	1
208	questdesert	1
1623	puttowel	1
4008	puttingdeposit	1
967	putsweater	1
2971	putpudding	1
834	putpaleo	1
3882	putorder	1
3334	putniece	1
741	putlarge	1
644	puthot	1
3421	putheaviest	1
3724	putgreat	1
2483	putfridge	1
2978	putfinishing	1
4023	putfilter	1
2370	putfeeder	1
1134	puteffort	1
1665	putcouch	1
2147	putcatnip	1
291	putballet	1
2527	putapplication	1
1081	putadoption	1
3134	purpleflowers	1
2418	purchasedstore	1
522	purchasedjacket	1
1896	purchasedbeer	1
2122	purchasecamping	1
3581	punishmentjustly	1
216	punishedkids	1
3640	punishedgibbie	1
2369	punchedfriend	1
2577	punchedface	1
2695	pumpkinhome	1
1603	pullstray	1
454	pullingteeth	1
3863	puddingright	1
3020	puddingchef	1
2644	proudwell	1
3944	proudlyshowed	1
2069	proudfriend	1
3439	proudchoices	1
2748	proudbehavior	1
2805	proposedsister	1
2818	promotedmanager	1
470	programtook	1
2197	professionaltaxi	1
2045	problemworry	1
313	prizesboring	1
1262	privatebeach	1
430	printdress	1
1466	principaltook	1
3708	pridesatisfaction	1
4030	prettysight	1
3824	prettynurse	1
1344	preparemeal	1
2601	preparedtest	1
1159	preparedcorrectly	1
241	prefertake	1
4119	preferswatch	1
323	preciousmetal	1
1331	praisedhard	1
3424	praisedbrians	1
3518	practicesinging	1
4130	practicelot	1
1296	practiceddrums	1
2306	powershut	1
45	powerfulhypnotist	1
53	pouredwhole	1
2993	pouredtea	1
74	pouredice	1
1624	pouredcontents	1
1978	pouredbag	1
951	pourdrink	1
2976	poundstrekking	1
1998	potatoplants	1
423	postoffice	1
1087	postertrash	1
389	possibleget	1
1442	possibilitygetting	1
538	possessiontraveling	1
4167	positionworked	1
2160	porchoutside	1
1078	popsiclesever	1
3360	poppedballoon	1
3756	poorreview	1
2853	poorperformance	1
1543	poolalone	1
403	ponggrandpa	1
2164	pollysplants	1
3329	policereport	1
977	policearrived	1
1074	polemusic	1
2890	poisonoak	1
803	pointforward	1
338	plumberarrived	1
1135	pleasedturned	1
2510	pleasedraining	1
1857	pleasedprogress	1
555	pleaseddinner	1
540	pleasedconcoction	1
513	playsnow	1
1024	playnext	1
3776	playmusic	1
2954	playingxylophone	1
1643	playingping	1
3539	playingpinball	1
1912	playingguitar	1
3495	playinggames	1
185	playingfootball	1
3525	playingbaseball	1
3796	playguitar	1
947	playgo	1
2326	playgame	1
2918	playfootball	1
2809	playerinstead	1
1065	playerhard	1
98	playedterribly	1
2072	playedcatch	1
596	playdrums	1
3474	playcousins	1
3761	playbaseball	1
1376	playalone	1
533	platepizza	1
2983	platelobster	1
1559	plantsnever	1
1491	plantsdie	1
1678	plantsbegan	1
2829	plannerinstead	1
4114	plannedvisit	1
1177	planego	1
2675	planebanner	1
3464	placetrophy	1
2612	placeever	1
3778	placedstool	1
3344	placedrinking	1
2576	pizzaone	1
2981	pizzalong	1
1420	pizzafries	1
207	pizzafelt	1
1392	pixelsinstead	1
2812	pitbulls	1
1114	pinkthanked	1
1816	pingpong	1
3651	pineappleaway	1
1338	pinchsalt	1
1501	pinchednose	1
2600	pilotslicense	1
1116	pilgrimsbought	1
1668	pilesnow	1
3989	pigeonsyears	1
1713	piercinglip	1
877	pieput	1
548	pieevery	1
1013	piecegum	1
2732	pieblue	1
695	pictureskyscraper	1
3324	picturenice	1
1169	pictureimproved	1
1399	pickwildflowers	1
698	pickolives	1
4079	picklessweet	1
915	pickedunicorn	1
1437	photosfacebook	1
1016	phoneworking	1
2107	phonemodel	1
1799	phoneinterview	1
2217	phonedidnt	1
2603	phonedamaged	1
727	phonecalls	1
152	phonebattery	1
2198	pharmacymoney	1
1115	petteddog	1
924	pettedapologized	1
2638	petskennel	1
65	personsad	1
2254	personback	1
1456	performgymnastics	1
95	performedpoorly	1
4004	performedbetter	1
2390	performancetest	1
1864	performanceplay	1
2784	perfectlypoint	1
3514	perfectlyhealthy	1
998	perfectlyfine	1
3168	pepperonipizza	1
1932	peopletrying	1
2101	peoplestreet	1
269	peoplesmoke	1
2112	peopleliked	1
4121	peoplelibrary	1
2187	peopleindia	1
733	peoplefound	1
2735	peopledidnt	1
2831	peopledanced	1
1866	pearsone	1
1955	peanutbutter	1
4038	pealslaughter	1
2052	paypower	1
3971	paylarge	1
435	paybills	1
3764	pawnclerk	1
2076	pausebutton	1
2966	paulasmother	1
2293	patswrist	1
749	pasttheater	1
3529	passwithout	1
3904	passedwell	1
92	passedhid	1
663	passedflying	1
1066	passclass	1
3431	partsaway	1
3677	parkinglot	1
1604	parkedcar	1
870	parisbuy	1
1688	parentswished	1
2481	parentswaiting	1
2191	parentsthrew	1
619	parentsstole	1
230	parentssaid	1
3511	parentsrushed	1
1253	parentsrefusing	1
3701	parentsraised	1
3638	parentsquite	1
1829	parentsproud	1
3808	parentspleased	1
3403	parentsphone	1
2391	parentsmad	1
1871	parentsleft	1
3565	parentshouse	1
1956	parentsgrounded	1
1051	parentsfelt	1
532	parentsdecided	1
3819	parentscongratulated	1
135	parentsbuy	1
1279	parentsbought	1
3165	paperwent	1
4113	papersbehind	1
1161	paperbought	1
3738	paperairplane	1
460	pantrygot	1
610	panicattack	1
3159	pandasgave	1
2222	pamsfriends	1
1410	pamsfavorite	1
3909	paleodiet	1
925	pairwent	1
4035	pairspants	1
863	pairsneakers	1
2803	paintingturned	1
2082	paintedroom	1
2439	paintcolored	1
674	painambulance	1
3067	paidchef	1
1237	packedbag	1
14	packageaway	1
1536	oysterschampagne	1
1800	ownerscame	1
1467	owlsfright	1
3968	overjoyedopened	1
3623	overgrowngrass	1
3853	ovenlong	1
2169	ovenheat	1
2409	outsideplay	1
2960	outsidelook	1
1945	outsideget	1
3710	outsidedecided	1
2231	outdoorsinstead	1
968	orderspizza	1
883	ordernachos	1
710	orderedveggie	1
2115	orderedsecond	1
4054	orchardsteal	1
2709	optometristgave	1
903	oppositedirection	1
3042	opposingfloat	1
3880	operasinging	1
2208	openscoffee	1
2928	openinglawn	1
1524	openinggift	1
3916	openedumbrella	1
126	openedfridge	1
2	opalsbetter	1
3182	onlineresearched	1
2995	onewithout	1
2216	onesitting	1
3516	oneshared	1
885	onerappers	1
3460	onemicrowave	1
91	onelook	1
4134	oneliked	1
196	onekitten	1
2517	onekid	1
3995	oneice	1
2579	onegolf	1
2786	oneenjoyable	1
2324	onedesks	1
3246	oneday	1
37	onechild	1
2276	onecared	1
1001	onebest	1
2687	oneanother	1
4033	oldwoman	1
2153	oldpeople	1
2034	oldman	1
1645	oldlady	1
4159	oldhouse	1
2609	oldfurniture	1
1877	olddog	1
969	oldboss	1
288	okaykept	1
1504	oilcompany	1
1743	officerharassing	1
2093	offerstayed	1
597	offeredbuy	1
1461	offeredapplicant	1
70	offendedasked	1
8	oceancalm	1
3138	obsessedgiraffes	1
4027	obesestruggled	1
927	nursinghome	1
3497	nursestop	1
1216	numberactually	1
1427	notoriousserving	1
2058	nothingspecial	1
1204	noseconstantly	1
769	noseautograph	1
2608	northpole	1
2163	nonplussedopening	1
3068	nighttold	1
1168	nightsever	1
4232	nightsent	1
1890	nightmother	1
2815	nightmaresgot	1
3375	nightlong	1
303	nightextra	1
591	nightevery	1
2862	nightdinner	1
1402	nightdepressed	1
3868	nightdance	1
2405	nightcalls	1
84	nightbroke	1
85	niecethrilled	1
1052	niecehated	1
2214	nieceadoption	1
308	nicesteak	1
1546	niceframe	1
3929	nicedinner	1
3219	niceday	1
1751	nicecalm	1
4063	nextyear	1
2196	nextnight	1
2792	nextclass	1
1025	newwars	1
287	newtheaters	1
3629	newsweater	1
2063	newstudent	1
1951	newstrap	1
3079	newsnight	1
2111	newsmartphone	1
737	newshoes	1
682	newschool	1
2001	newrestaurant	1
2596	newpuppy	1
1909	newprograms	1
1709	newpeople	1
235	newmovie	1
670	newlondon	1
237	newlatte	1
2626	newjacket	1
3805	newhomes	1
2872	newhat	1
929	newfriend	1
1007	newfast	1
1156	newepisodes	1
1600	newdog	1
3911	newcoffee	1
429	newcleaners	1
508	newcar	1
3442	newboots	1
2526	newapartment	1
2614	newaccountant	1
221	neverwatched	1
2924	neverwants	1
1059	neveruse	1
3589	nevertravel	1
220	nevertake	1
2323	neversounded	1
1511	neversmile	1
808	neverskate	1
2068	neversister	1
1566	nevershowed	1
449	neverreturned	1
4207	neverremembered	1
1582	neverproud	1
1183	neverpetted	1
3939	neverperformed	1
2403	neverpainted	1
2592	nevermade	1
3602	neverlost	1
2396	neverleft	1
2229	neverlearned	1
4125	nevergrew	1
107	nevergood	1
3990	nevergone	1
787	neverget	1
923	neverfound	1
4028	neverforgive	1
3349	neverfinished	1
4195	neverfelt	1
3323	neveregg	1
2256	neverdrank	1
3220	neverdinner	1
3536	neverdanced	1
578	nevercup	1
3955	nevercarve	1
1756	nevercame	1
182	nevercalm	1
3450	neverbored	1
3019	neverbloomed	1
576	neverbettertasting	1
1458	neverbeloved	1
3688	neverarrived	1
1152	networkcast	1
4093	nervousdecided	1
4009	nervousanymore	1
2683	nephewsleeping	1
800	nellsmom	1
3430	neighbortomatoes	1
4012	neighbortalk	1
25	neighborscomplained	1
271	neighborhoodcelebrated	1
3526	neighborhistory	1
2067	negativeattitude	1
2215	needtell	1
253	neednew	1
3154	needhelp	1
4141	needgive	1
399	needfill	1
4237	needednew	1
3127	neededcool	1
3143	neededbuild	1
3967	needday	1
2555	needcomputer	1
1502	necklaceinstead	1
2017	nearestmosque	1
2645	navyblue	1
2401	naptree	1
1339	namebaal	1
1859	nachosreached	1
2665	mylaexcited	1
1500	mustreally	1
489	mudraces	1
2246	muchwork	1
3918	muchtools	1
2749	muchloved	1
353	muchlemonade	1
2127	muchget	1
2861	muchday	1
2550	mrwhite	1
1931	mrblack	1
2090	mralone	1
530	mowingcompany	1
3947	movingcompany	1
3112	moviestogether	1
3457	moviesreading	1
796	moviesnew	1
381	moviesfriends	1
1654	movieinteresting	1
3312	movieboring	1
387	movenew	1
607	movedtogether	1
3573	movedpeppermint	1
2155	movedaway	1
983	mousetoys	1
2026	mouseplayed	1
2050	mousecheese	1
3346	motherwore	1
3422	mothersaid	1
697	motherreceive	1
1792	motherput	1
1925	motherpunched	1
1850	motherold	1
2166	motherletter	1
3670	motherleft	1
1675	motherknew	1
2322	mothereverything	1
3857	motherdried	1
4223	motherchoosing	1
142	motherate	1
1610	moppedwhole	1
1976	monthvacation	1
3235	monthssummer	1
705	moneytooth	1
3917	moneysocks	1
4168	moneylake	1
2192	moneyice	1
4072	moneygas	1
1290	moneydrugs	1
2355	moneyclothes	1
4148	moneybuy	1
2280	moneyback	1
3717	momwarning	1
2819	momwanted	1
114	momturned	1
4062	momtook	1
984	momsmouth	1
1904	momsmeared	1
801	momslapped	1
552	momscomment	1
2333	mompleased	1
3585	mommissed	1
2911	mommaking	1
771	mommade	1
3086	momlaughed	1
59	momgreat	1
2340	momdecorate	1
2025	momdad	1
236	momcongratulated	1
3345	momcame	1
3193	mistressparty	1
3535	misterpink	1
795	misswork	1
676	missiguana	1
2095	missedzoo	1
1685	missedtrash	1
115	missedold	1
1471	misseddog	1
1549	mirrordump	1
4225	minutevisit	1
3378	minuteslooking	1
48	minorkleptomania	1
117	mindspent	1
686	mindcoworker	1
2290	mincemeatpie	1
3266	milliondollars	1
80	millgirl	1
2468	milkbone	1
1747	milerecord	1
3076	milegave	1
3056	migraineswent	1
3595	microwavedefrost	1
3004	metmany	1
1494	metalstud	1
3510	metaldetector	1
3073	menthink	1
3772	menhigh	1
1329	menfall	1
2827	meganscoworker	1
2622	meetrequirements	1
2778	meetnew	1
2876	meetingspirits	1
3982	meetfamily	1
961	mechanicscar	1
2440	mechanicgiven	1
2185	meandog	1
637	mealever	1
1887	mastervideo	1
3931	masterplaying	1
2631	masstransit	1
4043	masseusehealth	1
294	martinsfriends	1
3412	marshmallowsfire	1
3767	marshmallowseat	1
622	marriagestronger	1
2177	marksface	1
1195	margaritasnight	1
512	manysouvenirs	1
331	manypeople	1
2124	manturned	1
3400	manthrew	1
4215	manshouted	1
1895	manrelieved	1
143	manpiano	1
1268	manmask	1
1860	manlunch	1
3528	manlet	1
599	mangoes	1
799	manfree	1
2062	manfelt	1
1616	manevery	1
3288	mandinner	1
2547	mandidnt	1
778	manbecoming	1
2798	manallowed	1
2178	malerabbit	1
3507	makingupset	1
2814	makingtamales	1
3834	makinglate	1
964	makeworst	1
3721	makethird	1
3250	makespider	1
1409	makefried	1
365	makedangerous	1
2203	makechocolate	1
3508	makechili	1
2091	maintaineddiet	1
4032	mailmandelivered	1
2013	mailboxshorts	1
2758	mailbox	1
3340	magazinesubscription	1
3505	madwife	1
469	madwatched	1
16	madparents	1
1652	madgirlfriend	1
139	madfamily	1
1037	madeswim	1
1637	madespider	1
1716	madesad	1
352	madereservations	1
3893	madepudding	1
1398	madepopcorn	1
360	madeparents	1
3696	madepants	1
762	mademoney	1
3895	madelot	1
1796	madelose	1
1827	madehuge	1
2478	madehockey	1
2021	madefun	1
3598	madefriend	1
2167	madedentures	1
1902	madecurtains	1
2377	madeboyfriend	1
3157	madeamerica	1
4017	madbuilders	1
2376	madboyfriend	1
3	luxurycar	1
1911	lunchsoon	1
557	lunchapplebees	1
488	lucgreat	1
841	lovespineapple	1
1695	lovesclean	1
1507	lovedwondering	1
2847	lovedwatching	1
1843	lovedtiny	1
1178	lovedspring	1
732	lovedsolid	1
1636	lovedriver	1
3296	lovedrap	1
1285	lovedplaying	1
3943	lovedpizza	1
179	lovedphone	1
3328	lovedoverweight	1
154	lovedopera	1
1788	lovedmuch	1
1353	lovedmovie	1
886	lovedhot	1
1758	lovedgiven	1
2263	lovedeverything	1
492	lovedelevator	1
2209	lovedeating	1
3473	lovedcrashing	1
2546	lovedbody	1
2766	lotmoney	1
2161	lothomework	1
260	lotbought	1
2667	losttwenty	1
491	lostraffle	1
2957	lostdidnt	1
4129	loseweight	1
2003	losenext	1
252	loseappetite	1
2820	looktuna	1
696	lookspretty	1
3090	lookrest	1
2074	lookingmade	1
1393	lookingkitchen	1
2825	lookingclass	1
1039	lookedsheepishly	1
1241	lookednew	1
1937	lookedlike	1
2066	lookedforward	1
3254	lookeddisgust	1
3676	lookdog	1
1706	lookdidnt	1
4105	lookbaby	1
2230	loodidnt	1
2680	longshelf	1
1712	longjump	1
64	longerwants	1
673	longerwanted	1
2760	longburned	1
3233	longbeard	1
2616	londonanymore	1
2590	lockedmove	1
1778	locatephone	1
1942	loathedoutdoors	1
3977	lizarddad	1
3658	livingroom	1
1208	livingdream	1
820	lividneighborhood	1
2172	liveoutdoors	1
187	littletune	1
3364	littlesister	1
600	littlefelt	1
137	littlediscipline	1
2941	litterpuppies	1
1190	litroom	1
2348	listeningwell	1
4014	linebiggest	1
1101	likingbroadway	1
1380	likethings	1
112	liketaking	1
560	likestea	1
1809	likeshoes	1
2096	likeseat	1
2942	likeracing	1
2207	likeold	1
438	likeneighbor	1
1867	likemen	1
3174	likelypass	1
2569	likeleopard	1
240	likeinstructors	1
2913	likeim	1
2721	likeidea	1
3303	likehandsome	1
2797	likegrits	1
2380	likefootball	1
3788	likefish	1
3481	likefeeding	1
2250	likeeveryone	1
3132	likedthings	1
1765	likedrones	1
2227	likedogs	1
4096	likedmom	1
1761	likedlot	1
4233	likedknitting	1
1625	likeddrum	1
1027	likedbest	1
2813	likedalone	1
806	likeconcerts	1
1497	likecomputers	1
1173	likecereal	1
2501	likebought	1
2539	likebaseball	1
3925	likebananas	1
2037	likebad	1
2975	likebabies	1
2490	likeapartment	1
1452	likeanimals	1
1849	lightbulbs	1
570	lickedgleefully	1
587	licensenext	1
3632	licenseanymore	1
798	librarianreturned	1
565	lexiwanted	1
1823	lexithought	1
1870	lexipetted	1
99	lewydecided	1
122	lettertelling	1
4036	letternever	1
1256	lettermailbox	1
3010	lettermagazine	1
319	letteam	1
2780	letroam	1
21	letchildren	1
4180	leroysface	1
648	leopardprint	1
668	leftwork	1
3484	lefttable	1
234	leftsmall	1
483	leftsix	1
1130	leftroom	1
1987	leftproperty	1
3823	leftnew	1
4067	leftmexico	1
326	leftlarge	1
2522	lefthouse	1
4136	lefthospital	1
2875	lefthome	1
707	leftdisappointed	1
446	leftcourt	1
3245	leftcasserole	1
2109	leftboy	1
4179	leftbelongings	1
535	leesmom	1
1692	leavingpapers	1
66	leavesstation	1
2488	leavesitting	1
416	leavemr	1
3287	leavegirlfriend	1
61	leavegame	1
1741	leavefriends	1
339	learnsupport	1
1191	learningalgebra	1
3835	learnedplay	1
860	learnedcould	1
3155	learnanother	1
4132	leaguesnazzy	1
3449	lawschools	1
2020	lawnmowing	1
1483	lawenforcement	1
2049	lawbought	1
974	laughingwalked	1
1554	laughedwhole	1
2126	laughedpopped	1
652	laughedmarks	1
1295	laughedmade	1
3548	laughedleroys	1
4128	laughedlandlord	1
2331	laughedhours	1
2705	laughedfinished	1
3580	laughedcelebrated	1
2194	laughedasked	1
202	latteice	1
108	latework	1
2540	latestreport	1
503	laterweek	1
4098	latertias	1
322	laterhated	1
1970	latenight	1
3641	latemeeting	1
3027	latelatest	1
3578	lastyear	1
666	larynever	1
2171	largetip	1
409	largesteak	1
636	largerpolice	1
2055	largefire	1
1905	largecheck	1
2407	landedbig	1
3946	lambertswent	1
4080	lakeever	1
2682	laidback	1
3111	ladyupset	1
595	ladyasked	1
2532	lackprofit	1
3414	kyriemouse	1
1121	kygrabbed	1
475	kristieselfish	1
3139	knowwould	1
3687	knowtalking	1
2083	knowran	1
858	knowproblem	1
3998	knowplay	1
2114	knowledgebecome	1
3361	knowill	1
2879	knowgive	1
2394	knittingsailing	1
616	knewevery	1
1286	knewapples	1
2584	kneethrew	1
2835	kneeasked	1
2795	kittenstarted	1
3087	kittenhome	1
3420	kittencontently	1
3057	kitchenfaucet	1
3707	kissedman	1
72	kindflowers	1
3454	kidsopening	1
957	kidslast	1
1207	kidsjoined	1
802	kidsgrounding	1
812	kidscreamed	1
3494	kidscongratulated	1
611	kidscolins	1
1928	kidsbegan	1
2493	kidsanymore	1
2139	kidnapperprison	1
1750	kidadoption	1
3837	kickedteam	1
1966	kickedplayer	1
1421	kickeddog	1
1589	keyquit	1
2479	keyfather	1
373	keptwallet	1
3435	keptwalking	1
3198	keptring	1
384	keptright	1
954	keptcar	1
1941	kenyakissed	1
691	kellysparents	1
3084	kellysdaughter	1
1757	keepusing	1
1595	keepinviting	1
3015	keepingpromise	1
1341	keepingpigeons	1
1472	keepindefinitely	1
4005	keepcomputer	1
3131	keepchildren	1
251	keepchair	1
2948	kayliedecided	1
2081	juryduty	1
1847	jumpingjacks	1
2650	jumpfelt	1
598	jumpedtrain	1
1252	jumpedseveral	1
3902	jumpedopposite	1
2327	juliesteammates	1
109	juiceever	1
805	judgesdeadlift	1
852	judgesate	1
3142	judgeindeed	1
261	jubilantlydarkness	1
675	josmother	1
2102	jordyndecided	1
3045	jointeam	1
4144	joinswim	1
2776	joinedrugby	1
963	joinedfirst	1
3739	joinedbowling	1
3745	joinedarmy	1
3348	johnsteacher	1
3662	johnsparents	1
471	johnsdog	1
4115	johnsassignment	1
3478	joggedwithout	1
351	joaniesmom	1
1401	jimsboss	1
1094	jillsmother	1
3883	jillsboyfriend	1
1440	jettedlondon	1
4094	jetski	1
3527	jetlike	1
4224	jennasfriends	1
3706	jeeredyelled	1
1276	jeansever	1
2202	jealouspeople	1
2269	janesmother	1
3979	jackettwelve	1
1614	invitingmuch	1
1303	invitedwoman	1
1167	invitedwedding	1
2447	invitedpeople	1
1067	invitedmen	1
1551	inviteddrinks	1
2878	inviteanyone	1
892	investsgold	1
3912	interestingwinning	1
837	interestinghated	1
1805	interestedwoman	1
1558	interestedtasting	1
1681	interestedkeeping	1
3040	interactionreceived	1
3029	intentionshelping	1
248	intenselydislikes	1
672	insurancecompany	1
2707	insultedwould	1
793	insultedwalked	1
972	instructorsnegative	1
3983	insteadwedding	1
1958	insteadsightseeing	1
3211	insteadrunning	1
949	insteadhorse	1
1166	insteadgoing	1
996	instantlyfell	1
3691	installedviruses	1
2531	inspiredcomments	1
3679	insidehasnt	1
1473	insidecold	1
3953	inkydisappointed	1
693	initialearnings	1
3054	indeedspeeding	1
111	incrediblyobese	1
1234	inconclusivedidnt	1
3678	incessantlybegged	1
132	imtea	1
921	imsnowing	1
781	impressedbabysitter	1
383	impressedasked	1
3533	importantfriend	1
4190	immunesuns	1
3959	immediatelytook	1
2494	immediatelyremoved	1
3283	immediatelyquit	1
1411	immediatelyleft	1
1806	immediatelyhung	1
907	immediatelygave	1
2656	imliving	1
1386	imaginarybrother	1
2097	illstay	1
194	illleave	1
3985	illeat	1
2598	illbankrupt	1
3787	ignoredwalked	1
434	ignoredgame	1
2307	ignoredclients	1
2425	idolwould	1
865	ideapainting	1
1542	ideadance	1
518	icydecided	1
3197	icesculpture	1
2597	icedrinks	1
1939	icedrain	1
34	hystericallyjoke	1
4165	hystericallyfish	1
1199	husbandsuggested	1
756	husbandsback	1
2408	husbandloves	1
3129	husbandlike	1
1532	husbandgot	1
585	husbanddivorce	1
777	husbanddecided	1
1464	husbandanywhere	1
987	hurricanemissed	1
3682	hungunplugged	1
4069	hugeyacht	1
839	hugetractor	1
2839	hugemistake	1
612	hugemeal	1
766	hugebroncos	1
584	housetalk	1
4149	houseowners	1
1736	housecleaners	1
390	housealaska	1
2719	hoursheading	1
944	hoursearly	1
219	hourbus	1
1043	hotoutside	1
1959	hotneeded	1
3747	hotfudge	1
3775	hotdogwould	1
2431	hotdogs	1
155	hotdoginstead	1
467	hotdog	1
3297	horrormovies	1
3684	horribletime	1
2583	hoppedaway	1
1968	hopedwould	1
511	hopedsomeday	1
1825	hopedcomputer	1
3542	homewent	1
2252	homewelcomed	1
1102	homewarmed	1
2047	hometold	1
2977	homesafely	1
3366	homeright	1
173	homeresented	1
3200	homepretty	1
3975	homemopped	1
1138	homeleaving	1
1873	homeimmediately	1
3522	homeearly	1
662	homedue	1
2413	homedisgust	1
3185	homedisappointed	1
776	homedays	1
2997	homechanged	1
2935	homeate	1
3367	holeopposing	1
1791	holeone	1
3385	hockeyteam	1
3940	hithomerun	1
1413	hitharder	1
1439	hitface	1
1229	hitcar	1
1907	historyminor	1
3055	hiredspot	1
3653	hiredanyway	1
785	hireclown	1
1147	hikingstupid	1
1851	highschoolnegative	1
4229	hiddencouch	1
988	helptake	1
2442	helpfulever	1
586	helpedmom	1
2154	helpburst	1
1519	hednever	1
2640	hedgone	1
3096	heaviestwinter	1
18	heathigh	1
2278	heaterrepaired	1
2237	heartbroken	1
124	hearnews	1
110	heardnews	1
1920	hearbroke	1
149	hearanymore	1
4099	healthcode	1
1538	headphonesoverrated	1
447	headinghome	1
1022	headaround	1
1988	hatinstead	1
3485	hatgot	1
1158	hateswater	1
345	hatesspend	1
3942	hatesports	1
3359	hatespasta	1
11	hatesnew	1
2228	hatesmusic	1
1395	hatesmet	1
215	hateshairy	1
267	hatesfriends	1
2850	hatesfootball	1
1993	hateseating	1
2435	hatescooking	1
2410	hatescandles	1
2433	hateexpensive	1
941	hatedworking	1
1236	hatedvegetables	1
2901	hatedtour	1
1785	hatedteacher	1
2010	hatedshopping	1
759	hatedsandwiches	1
2513	hatedplants	1
1071	hatedpicnics	1
2007	hatedpeanut	1
1493	hatedpause	1
1328	hatedpassion	1
2807	hatedparents	1
2270	hatedone	1
3016	hatednature	1
4058	hatedmusic	1
704	hatedmall	1
3215	hatedlot	1
2534	hatediary	1
1463	hatedfries	1
2485	hatedfamily	1
3733	hatedexperience	1
1214	hatedeveryone	1
2754	hatedevery	1
764	hateddrive	1
2018	hateddress	1
3541	hateddoctors	1
4145	hatedcountry	1
3241	hatedcorn	1
431	hatedcompany	1
164	hatedchristmas	1
2549	hatedblueberries	1
1091	hatedbitter	1
395	hatedbingo	1
1325	hatedbeach	1
2965	hatedbasket	1
1918	hatecheckers	1
1318	hasnthome	1
4236	harpooneremerged	1
1084	hardwork	1
2512	hardlyput	1
708	harderever	1
2232	harddrive	1
3052	hardcould	1
198	hardcaramel	1
661	happiestmemory	1
1310	happiestcanary	1
3234	happenedday	1
455	hangnext	1
1474	handthanked	1
3106	handsomemailman	1
1653	halloweenporch	1
314	halliesparents	1
3216	hairyfaces	1
1267	hairpaint	1
3337	hagglingsales	1
2022	hadntstolen	1
263	gymnasticsmom	1
3605	gymexercised	1
3626	gymevery	1
2618	gumhair	1
1983	guideshow	1
55	growroses	1
350	growgood	1
2927	groupboys	1
490	groundinglong	1
4006	groceryshopping	1
1622	grilledcheese	1
2179	greydisgusted	1
3553	grewtomatoes	1
3512	grewquite	1
1899	grewlarger	1
2717	greatvacation	1
624	greatstudent	1
2713	greatshape	1
4177	greatreference	1
1954	greatquality	1
1435	greatperformance	1
4010	greatnews	1
1480	greatmorning	1
4160	greatlyenjoyed	1
3053	greatkeeping	1
3791	greatinstead	1
4204	greatchinese	1
284	gratefulgetting	1
3674	gratefulfriends	1
12	grassrustic	1
2548	graphicartist	1
2679	grandsonupset	1
1170	grandpakind	1
1261	grandpachastised	1
1375	grandmasbed	1
1382	grandmasaid	1
861	grandmafind	1
3459	grandfatherstractor	1
772	graduationable	1
3280	graduateddegree	1
1540	gradesgot	1
962	gradersparents	1
3472	gradereceived	1
1666	gradedexams	1
3352	grabwater	1
3075	grabbedsmall	1
1571	grabbedhair	1
2273	grabbedgolf	1
3690	grabbedball	1
23	gpsfound	1
609	gowell	1
