	word	count
1415	oneenjoyablenights	1
1659	onecaredattend	1
2289	onebestrounds	1
481	oneanotherstart	1
806	oldwomanreleased	1
1321	oldmanthrew	1
80	oldladyasked	1
490	olddoguseless	1
1436	okaykeptdriving	1
360	oilcompanynever	1
1480	officeworkergave	1
868	officeworkerbegan	1
1959	offerstayedhome	1
2139	offeredbuyman	1
2648	offeredapplicantcompany	1
1029	offendedaskedleave	1
1858	oceancalmbathtub	1
1779	obsessedgiraffesgot	1
2357	obesestruggledweight	1
1373	nursestopsuggesting	1
897	numberactuallyforty	1
1805	notoriousservingspoiled	1
2041	nothingspecialhappened	1
2466	noseconstantlyavoid	1
2025	nonplussedopeninggift	1
903	nighttoldwife	1
2131	nightsentkidnapper	1
636	nightmotherate	1
2298	nightmaresgotmuch	1
242	nightextrafish	1
2267	nighteverynight	1
432	nightdinnerlarge	1
1795	nightdanceclub	1
2447	niecethrilledfiancé	1
2227	niecehatedbasket	1
2762	niceframeopinion	1
529	nextweekwent	1
1919	nextweeksigned	1
2186	nexttimeill	1
119	nextnightmother	1
1991	nextdaytoothache	1
2111	nextdayspent	1
1936	nextdaypleased	1
1927	nextdayconduct	1
179	nextdayclosed	1
2415	newwarsmovie	1
506	newstudentglasses	1
2797	newsnightsent	1
1371	newonewithout	1
2343	newlatteice	1
2096	newhatinstead	1
1807	newfriendmovies	1
791	newfastfood	1
1274	newepisodesfavorite	1
457	newcoffeemade	1
26	newbootsmall	1
1462	newapartmentcouldnt	1
1488	newaccountanttold	1
953	neverwentfishing	1
2519	neverwentbehind	1
2308	neverwentback	1
2646	neverwatchedwrestling	1
307	neverwantssell	1
1566	neverwantedtalk	1
2397	neverwantedgo	1
348	neverwantedanother	1
2384	nevervisitrestaurant	1
2016	nevervisitbeach	1
2598	neverusecoupons	1
826	nevertravelbig	1
839	nevertakehusband	1
789	neversoundedbetter	1
1859	neverseentennis	1
1403	neverseensquirrel	1
70	neverreturnromania	1
489	neverreturnresort	1
1828	neverreturnparis	1
909	neverreturnedzoo	1
974	neverreturnanimal	1
2190	neverplayvideo	1
1622	neverplaymusic	1
1842	neverplayguitar	1
1497	neverpetteddog	1
1079	nevermadepudding	1
2610	neverlikedthings	1
2536	neverlikedmom	1
807	neverleftnew	1
1952	neverlearnedplay	1
2450	nevergrewtomatoes	1
1517	nevergotsupplies	1
644	nevergotlicense	1
494	nevergotalong	1
1516	nevergosnowboarding	1
622	nevergoskating	1
65	nevergorestaurant	1
2755	nevergopool	1
113	nevergoodgraphic	1
2314	nevergonerestaurant	1
284	nevergoback	1
86	nevergetmarried	1
1910	neverfoundhome	1
2771	neverfeltbetter	1
2650	neverdrankcoffee	1
121	nevercomeback	1
1170	nevercomeamsterdam	1
1918	nevercarvepumpkins	1
1027	nevercalmlife	1
87	neverbettertastingchicken	1
1990	networkcastshow	1
1477	nervousdecidedschedule	1
1767	nephewsleepingwhole	1
2221	nellsmomsmeared	1
1185	neighbortomatoesplanted	1
1140	neighborscomplainedspying	1
316	neighborhoodcelebratedhalloween	1
1277	neighborhistoryminor	1
603	needtellanything	1
2694	neednewstrap	1
1495	needgivemedication	1
1359	needfillform	1
2704	needednewsmartphone	1
1637	neededbuildboat	1
337	navybluesuit	1
232	nachosreachedbar	1
2677	mylaexcitedfinally	1
1275	muchworkweekend	1
2856	muchtoolscost	1
1536	muchlovedspring	1
1662	muchgetmarried	1
1969	muchbetterbowler	1
1715	mrwhitemr	1
1069	mrblackinvited	1
2833	movingcompanysold	1
959	moviestogetherevery	1
1616	moviesreadingbooks	1
473	moviesnewtheaters	1
886	movieinterestinghated	1
1741	movenewhome	1
2731	movedtogetherroommates	1
680	mousecheesegave	1
112	motherworeshirt	1
2451	mothertookseat	1
59	mothertookpizza	1
2305	mothertoldworthless	1
2168	mothertoldcould	1
1300	motherreceivenote	1
2644	motherputadoption	1
420	motherpunchedface	1
1974	motherletternever	1
154	motherleftcasserole	1
1401	mothereverythingsaid	1
2780	motherchoosingday	1
1338	motheratefront	1
1601	monthssummerhouse	1
960	moneytoothfairy	1
1714	moneynewhat	1
957	moneynewbike	1
378	moneyicecream	1
2846	moneybuyused	1
615	moneybackparents	1
169	momwarningweather	1
1744	momwantedhang	1
1948	momturnedstereo	1
291	momtookget	1
2570	momsmeareddandelions	1
201	momslappedchief	1
2182	mompleaseddinner	1
1476	mommissedold	1
2885	mommakingupset	1
1120	mommadefriends	1
111	momlaughedmade	1
1432	momhatedexperience	1
2079	momgreatday	1
1483	momdecoratetree	1
601	momdadashamed	1
1965	momcongratulatedbrother	1
2606	misterpinkthanked	1
2653	missworkjury	1
999	missedtrashkitchen	1
1045	missedoldfurniture	1
873	mindspentmonths	1
37	mincemeatpieevery	1
253	millgirlwhole	1
1433	milerecordtime	1
2327	milegaveback	1
2044	migraineswentaway	1
1470	metmanypeople	1
1629	metalstudpiercing	1
1810	menthinkugly	1
2188	menhighschool	1
2362	menfallmuch	1
2844	meganscoworkerproud	1
42	meetrequirementsgot	1
1209	meetnewpeople	1
2223	mechanicgivenpromotion	1
655	mealevereaten	1
2211	mastervideogames	1
2027	masterplayingguitar	1
2789	masstransitget	1
1946	masseusehealthcode	1
1053	martinsfriendsangry	1
38	marshmallowseatafterwards	1
91	marriagestrongerever	1
949	marksfaceleft	1
2160	manturnedwent	1
756	manthrewdogs	1
1308	manshoutedboys	1
1800	manrelievedhurricane	1
1640	manletgo	1
1354	mangoesback	1
1093	manfeltcould	1
1368	maneveryday	1
1135	mandidntcheat	1
1266	manbecomingchef	1
965	manallowedtake	1
1709	makingupsetday	1
1892	makinglatenight	1
1762	makeworstpopsicles	1
2864	makethirdplace	1
2330	makegoodfriend	1
319	makefriedchicken	1
540	makedangerouspets	1
2193	makechocolatecake	1
1070	mailmandeliveredparcel	1
2197	mailboxground	1
325	madwifetold	1
1692	madwatchedbreaking	1
991	madfamilyturn	1
385	madeswimteam	1
1074	madespidergrew	1
2670	madereservationsmotel	1
2032	madepuddingchef	1
1883	madeparentshouse	1
2678	madelotmoney	1
1025	madeloseappetite	1
279	madehugemistake	1
532	madehockeyteam	1
1721	madefriendseasily	1
1872	madefriendday	1
2709	madecurtainsrest	1
1903	madboyfriendcritical	1
2889	luxurycarafternoon	1
361	lucgreattime	1
2167	lovescleandishes	1
1267	lovedwonderingnew	1
2697	lovedwatchingtelevision	1
2666	lovedspringflowers	1
335	lovedsolidblue	1
25	lovedrapmusic	1
2445	lovedplayingpinball	1
531	lovedphonecalls	1
8	lovedmuchday	1
2498	lovedhotdogs	1
2623	lovedeverythingdisneyland	1
1272	lovedeatingpizza	1
2581	lovedbodyshape	1
1165	lotboughtdelicious	1
296	losttwentypounds	1
387	lostraffledropped	1
19	lostdidntstamina	1
1227	losenextday	1
2888	lookrestnight	1
766	lookingmadelose	1
933	lookingforwardrain	1
308	lookingforwardmeeting	1
2378	lookednewapartment	1
2820	lookedlikehandsome	1
1239	lookedforwardconquering	1
2416	lookeddisgustslammed	1
1506	lookdidntlook	1
1128	loodidntwant	1
642	longshelflife	1
1114	longerwantsdate	1
1398	longerwantedfireman	1
1280	lockedmovenew	1
1117	livingroomnext	1
2406	livingdreamcome	1
1526	lividneighborhoodcelebrated	1
416	liveoutdoorsinstead	1
2640	littlefeltguilty	1
1880	linebiggestfish	1
2258	likingbroadwayshows	1
1332	liketakingphotos	1
1144	likesteabetter	1
2075	likeshoeswent	1
2220	likeseatmeat	1
1665	likeracinggames	1
1028	likeoldpeople	1
1778	likeneighbortalk	1
298	likelypassclass	1
55	likeleopardprint	1
1649	likeinstructorsnegative	1
2692	likeimliving	1
684	likeideadance	1
1591	likehandsomemailman	1
926	likefishanymore	1
561	likefeedingfarm	1
1442	likeeveryonenice	1
924	likedthingsgrandma	1
245	likedogscats	1
36	likedknittingsailing	1
2483	likeddrumplaying	1
306	likeconcertsanymore	1
1405	likebaseballanymore	1
2328	likebadhuman	1
2667	licensenextday	1
2840	lexiwantedforever	1
1559	lexithoughtpie	1
1278	lexipettedapologized	1
1742	lewydecidedthrow	1
851	lettertellingleaving	1
573	letternevercame	1
127	lettermagazinesubscription	1
1176	letroamhouse	1
48	letkeepcomputer	1
152	letgoswimming	1
1304	letgomugger	1
1393	letdoghouse	1
779	letdogeat	1
1540	letchildrendecorate	1
1822	leopardprintdress	1
2157	lefttablecould	1
810	leftsmallbehind	1
1650	leftsixflags	1
2073	leftroomanybody	1
2217	leftlargetip	1
1893	lefthousealaska	1
2857	lefthomeplay	1
544	leftdisappointedband	1
2852	leftcourtfit	1
1416	leftcasseroleoven	1
1841	leftboywent	1
2185	leftbelongingsone	1
2388	leesmomhated	1
1364	leavingpapersbehind	1
1656	leavemralone	1
215	leavegirlfriendhome	1
1580	learnedcouldsteam	1
1703	learnanotherlanguage	1
2179	leaguesnazzyuniforms	1
1861	lawnmowingcompany	1
1236	lawenforcementwould	1
885	lawboughtelephants	1
2446	laughingwalkedclass	1
1132	laughedwholehome	1
1970	laughedpoppedballoon	1
1010	laughedmarksface	1
587	laughedmadefun	1
2128	laughedleroysface	1
466	laughedhystericallyjoke	1
2004	laughedhystericallyfish	1
2651	laughedfinishedbook	1
1123	laughedaskedhit	1
2849	latertiaskids	1
2270	laterhatedcountry	1
53	latenightcalls	1
370	latelatestreport	1
1512	larynevercalm	1
2543	largesteakice	1
1849	largerpolicearrived	1
2310	largefirefoot	1
1734	largecheckthanked	1
2632	landedbigpile	1
2641	lambertswentanother	1
901	lakeeverseen	1
1367	laidbackride	1
443	ladyupsetbothering	1
2574	ladyaskeddirections	1
2288	kyriemouseplayed	1
2092	kygrabbedhair	1
334	kristieselfishcoldhearted	1
24	knowwouldwithout	1
724	knowranmoney	1
1576	knowplayfootball	1
1855	knowledgebecomeprofessional	1
1934	knowilleat	1
15	knowgivebaby	1
972	kneweveryword	1
475	kneethrewtrash	1
273	kittenstartedeating	1
2152	kittencontentlyscratched	1
816	kissedmanmask	1
1574	kindflowersliked	1
1976	kidsopeninglawn	1
2575	kidslastyear	1
7	kidsjoinedrugby	1
57	kidsgroundinglong	1
645	kidscreamedthrew	1
2829	kidscongratulatedwell	1
453	kidscolinsschool	1
563	kidsbeganwrite	1
534	kickedteampoor	1
822	kickedplayerhard	1
1199	kickeddogaway	1
2548	keyquitteam	1
2138	keyfathergave	1
1594	keptrightdriving	1
2222	kepteatingpizza	1
2621	keptcarclean	1
305	kenyakissedman	1
98	kellysparentsraised	1
943	kellysdaughterstarted	1
820	keepusingcomputer	1
1818	keepinvitingmuch	1
1661	keepingpigeonsyears	1
1572	keepchairinstead	1
4	kayliedecidedmust	1
128	jumpropefinal	1
2564	jumpfeltgreat	1
878	jumpedseveralbees	1
1853	jumpedoppositedirection	1
1118	juliesteammatessaid	1
679	judgesateyaos	1
2571	judgeindeedspeeding	1
1960	josmotherpunched	1
2345	jordyndecideddidnt	1
2266	joinswimteam	1
591	joinedrugbyleague	1
1390	joinedfirstcountry	1
1546	joinedbowlingleague	1
78	johnsteachershaped	1
1478	johnsparentsquite	1
838	johnsdogfell	1
1203	johnsassignmentbest	1
1725	joggedwithoutincidents	1
2458	joaniesmommade	1
239	jimsbossfired	1
1753	jillsmothertold	1
2489	jillsboyfrienddelighted	1
2408	jetlikeeveryone	1
1515	jennasfriendshated	1
2592	jeanseverbought	1
2352	jealouspeopleindia	1
841	jackettwelvedollars	1
1973	invitingmuchfun	1
1011	invitedwomandinner	1
2029	invitedpeoplelibrary	1
1606	invitedmenhigh	1
1847	inviteanyonebirthday	1
221	investsgoldanother	1
2818	interestinghatedpause	1
2800	interestedkeepingpigeons	1
1716	interactionreceivedartists	1
465	intenselydislikescolor	1
499	insultedwouldthing	1
1607	insultedwalkedaway	1
2701	instructorsnegativeattitude	1
1040	insteadsightseeingfinland	1
1191	insteadrunningwent	1
1535	insteadgoinghome	1
321	instantlyfellasleep	1
429	installedvirusescomputer	1
2681	insidehasnthome	1
2019	insidecoldoutside	1
2831	incrediblyobesestruggled	1
216	inconclusivedidntcare	1
1733	incessantlybeggedgo	1
948	imtealater	1
2826	immunesunsrays	1
932	immediatelytookput	1
214	immediatelyremovedphotos	1
93	immediatelyquitexercising	1
313	immediatelyleftwork	1
2493	immediatelygaveband	1
1270	imlivingdream	1
390	imaginarybrotherinstitutionalized	1
1996	illstayhome	1
72	illleavegirlfriend	1
1490	illeatpears	1
617	ignoredwalkedaway	1
786	ignoredgamewatched	1
1412	ignoredclientsrequirements	1
445	idolwouldvisit	1
783	icydecidednever	1
153	icesculpturedisplay	1
225	icedrinksbarbecue	1
2582	icedrainwent	1
936	icecreamsince	1
840	icecreamsandwich	1
747	icecreampie	1
2235	icecreamlooked	1
2473	icecreamlistening	1
434	icecreaminstead	1
1067	icecreamfinished	1
662	icecreamcones	1
329	husbandsuggestedwould	1
2753	husbandlovesclean	1
1204	husbandlikeleopard	1
661	husbandgotmad	1
1993	husbanddecidedgo	1
301	hurricanemissedzoo	1
1423	hungunpluggedphone	1
2086	hugetractoraround	1
906	housetalkfamily	1
1727	houseownerscame	1
374	hoursheadinghome	1
2113	hotneededcool	1
2862	hotfudgesundaes	1
693	hotdogwouldgreat	1
1838	hotdoguniform	1
198	horrormoviestogether	1
1051	horribletimenever	1
2373	hopedwouldadmit	1
579	hopedsomedayplace	1
1221	hopedcomputerwould	1
1909	homewentsleep	1
1651	homewelcomedkid	1
1608	homewarmedchicken	1
1200	hometoldmom	1
1577	homerightmade	1
1186	homeresenteddoctor	1
2739	homeprettynurse	1
1803	homeplaygame	1
1451	homeplaycousins	1
2781	homemoppedwhole	1
1410	homeleavingpapers	1
1407	homeinsteadsightseeing	1
2729	homeearlypossible	1
2300	homedueweather	1
697	homedisgustanger	1
2685	homedisappointedmovie	1
663	homechangedpair	1
2319	homeatefish	1
2329	homealonenight	1
332	holeopposingfloat	1
566	holeonegolf	1
700	hitfacefootball	1
459	historyminorkleptomania	1
89	highschoolreunion	1
1962	helptakemirror	1
350	helpedmomdecorate	1
2430	helpburstpeals	1
968	hedneverbeloved	1
1385	hedgoneshopping	1
164	heaviestwinterclothing	1
1628	heardnewsnight	1
738	hearanymorerolling	1
2794	healthcodeviolations	1
1243	headaroundbit	1
185	hatgothome	1
2595	hateswaterskiing	1
2436	hatesspendtime	1
1345	hatesnewjacket	1
1459	hatesmetmany	1
1626	hateshairyfaces	1
2275	hateseatinghot	1
2728	hatescookingwould	1
595	hatedworkingcosmetics	1
2108	hatedpeanutbutter	1
2733	hatedpausebutton	1
2046	hatedoneanother	1
983	hatediaryproducts	1
2501	hatedeveryminute	1
1982	hateddrivehuge	1
1316	hatedcompanyapplied	1
2824	hatedbittertaste	1
101	hatedbingoprizes	1
1547	hatedanimalsnever	1
1852	hasnthomedays	1
1253	harpooneremergedsurfboard	1
1097	hardlyputeffort	1
863	harderevergot	1
2850	hardcaramelapples	1
1309	happiestcanaryanyone	1
1046	hangnexttime	1
930	halliesparentsproud	1
1787	hairpaintcolored	1
774	hagglingsaleswould	1
2014	hadntstolencheck	1
2349	gymnasticsmomcame	1
217	gymeveryday	1
1249	guideshowus	1
1722	growgoodapple	1
29	groupboysfast	1
1400	groundinglongtime	1
2518	groceryshoppingsoon	1
895	grilledcheesesandwich	1
2715	grewquitefond	1
1326	grewlargerpolice	1
2777	greatvacationmexico	1
1537	greattimevacation	1
158	greattimegermany	1
1900	greattimedate	1
2169	greatstudenttime	1
137	greatreferenceold	1
1881	greatlyenjoyedsmart	1
2475	greatkeepingpromise	1
2110	greatchinesedinner	1
1653	gratefulfriendsloyal	1
1083	grassrusticappealing	1
2878	grandpakindflowers	1
2602	grandmasbedwent	1
1749	grandmafindride	1
1468	graduationableget	1
913	graduateddegreecomputer	1
2675	gradesgotmuch	1
1539	gradersparentspleased	1
272	gradedexamsstudents	1
1534	grabbedsmallkitten	1
1487	grabbedhairpaint	1
1905	grabbedgolfclubs	1
1245	gpsfoundbetter	1
1161	govacationtomorrow	1
92	gotwalkedhome	1
2015	gotwalkedaway	1
1498	gottrainenjoyed	1
865	gottourguide	1
1259	gotsuppliesneeded	1
734	gotsecondplate	1
2825	gotriddog	1
673	gotraisepay	1
2231	gotraiseold	1
418	gotpoisonoak	1
718	gotplanego	1
1090	gotpilotslicense	1
2506	gotoutsidedecided	1
1567	gotnewpuppy	1
2342	gotnewbike	1
1671	gotmilliondollars	1
1635	gotideapainting	1
560	goticecream	1
2528	gotholeone	1
1444	gothiredanyway	1
1096	gotgreatreference	1
602	gotexerciseday	1
935	gotdrovecar	1
777	gotdogmilk	1
966	gotdecidedgo	1
2556	gotcompetingpharmacy	1
525	gotblackeye	1
34	gotbetterbit	1
514	gotbackfinish	1
1570	gotanothertattoo	1
2283	gotangrywant	1
2673	goswimminganymore	1
969	goridesecond	1
2145	gopixelsinstead	1
2302	goodgraphicartist	1
114	goodeverysport	1
2732	goodbasketballcourt	1
2530	goodappletrees	1
1942	gonextweek	1
1794	gomezashameddone	1
402	golfclubswent	1
1867	golfclubsentered	1
2166	goldanotherprecious	1
1980	goinglunchsoon	1
1791	goingflyparis	1
2433	gogroceryshopping	1
2546	gograbwater	1
1968	gogetcoffee	1
1680	gofastfood	1
2402	goesinsidehasnt	1
669	goesgymevery	1
1524	goesbackhouse	1
35	godisneyworld	1
181	godatetomorrow	1
2273	gobowlingcelebrate	1
2532	gobackwork	1
2263	gobackhouse	1
1508	gobackcollege	1
905	gobackcarnival	1
2003	goanymoredates	1
1189	goanothergame	1
2713	glassstormedrestaurant	1
688	givescaraway	1
1234	givenadoptionshortly	1
716	givekidadoption	1
1781	givebabyboy	1
1695	girlwholeclass	1
2424	girlwearingfloral	1
1195	girlsquietbook	1
682	girlslunchapplebees	1
2551	girlsimpressedasked	1
1920	girlfriendwantgo	1
2414	girlfriendupsetgesture	1
975	girlfriendnevergot	1
1945	girlfriendleavealone	1
2838	girlfrienddumpedanother	1
270	girlfriendcompleteddegree	1
380	girldidntanything	1
2360	girldancedtogether	1
1000	giraffesgotzoo	1
1938	ginasparentsmad	1
1047	ginasneighborscomplained	1
244	ginasfeetbig	1
1832	gigrealizednever	1
628	giggledbouncedball	1
992	getworseswimming	1
1302	gettoycar	1
929	gettingbittencow	1
2063	gettableleft	1
852	getridrest	1
2083	getnewdog	1
2410	getmetalstud	1
2082	geticecream	1
2307	geteatscrambled	1
2187	getcowinstead	1
707	getcollegeact	1
1888	getcoffeerather	1
1957	getbettersoon	1
2276	getawayplace	1
241	getattentiondesired	1
17	getanothertattoo	1
1586	getalongbetter	1
2578	gentlystrokedsharks	1
1963	gavewenthome	1
2087	gavetryingtrim	1
899	gavesantabig	1
1705	gavereleaseddog	1
1941	gaveraisepromotion	1
956	gaveraiseexcellent	1
377	gavenewlatte	1
2674	gavemousetoys	1
1092	gavemoneyback	1
1796	gavemanfree	1
2504	gavelearningalgebra	1
2057	gaveicecream	1
2158	gavefivedollar	1
2767	gaveeatingwell	1
1603	gavedogstranger	1
2347	gavecomfortablesneakers	1
1349	gavecollectionalbums	1
1179	gaveclockssister	1
1282	gavecheckedrehab	1
1790	gaveboughtnew	1
1115	gavebirthlitter	1
1915	gavebigsmile	1
1356	gavebandanaaway	1
1914	gavebandaide	1
744	gavebabysitterraise	1
2256	gavebabyadoption	1
1034	gaveagreedbuy	1
1655	garbagewashedbowl	1
2874	gamewithoutboredom	1
2730	gamewatchedtv	1
2262	gameeverplayed	1
274	gainedseveralcustomers	1
2448	furioustuxedoruined	1
1127	furiousboatcame	1
2585	funtrytumbling	1
1446	funswimmingday	1
2618	fudgesundaesgrandpa	1
1174	friendwentnew	1
2754	friendwasntclose	1
142	friendtaughtsew	1
1813	friendswonttalk	1
1786	friendswentuniversal	1
1315	friendswenthome	1
1702	friendsupsetdiscovered	1
1422	friendssteakdinner	1
854	friendssooncould	1
1759	friendspawnclerk	1
2507	friendshireclown	1
821	friendshelptake	1
1454	friendshatedshopping	1
123	friendsgohunting	1
568	friendsdecidedkeep	1
1765	friendscomeyoga	1
2320	friendreallyenjoyed	1
2119	friendoffendedasked	1
324	friendmovedtogether	1
2010	friendinsultedwalked	1
1133	friendignoredgame	1
988	friendgavebig	1
954	friendfeltangry	1
1469	friendencouragedpeople	1
2297	frienddayschool	1
742	friedchickeninstead	1
1460	freshlybakedrolls	1
1644	foundweardirty	1
83	foundtellerpay	1
1713	foundteachingchildren	1
1774	foundovenheat	1
2285	foundmovieinteresting	1
1187	foundmoneytooth	1
1866	foundhighschoolnegative	1
2843	foundhiddencouch	1
1748	foundeverythingneeded	1
1620	founddidntshoe	1
286	founddicedcucumbers	1
979	founddebtever	1
2037	forwardmeetingspirits	1
598	forwardconqueringfears	1
22	formedrivalgang	1
731	forgottenturnstove	1
312	forgotbuylight	1
2786	forcedwearglasses	1
750	footballgotblack	1
2722	fooddrovestraight	1
2172	followingyeareasily	1
2798	flyparisbuy	1
647	flymomsmouth	1
251	flowerswerentdead	1
2488	flowerslikedbest	1
400	floorsparklingfurious	1
997	fleweuropethree	1
1001	flavorbakingcontest	1
501	flashlightscreamowls	1
2426	flagswenthome	1
1062	fixedmechanicscar	1
422	fivedollartip	1
1812	fivecupscoffee	1
2639	fitpetskennel	1
1894	fisheverseen	1
2196	fishdinnernight	1
2175	fishcaughtday	1
762	firstplacetrophy	1
1975	firstgigrealized	1
450	firstcountrythird	1
2236	firedlatemeeting	1
2147	firedbadteacher	1
618	finishingstrokespicture	1
990	finishedpaperwent	1
336	finishedmilerecord	1
1884	findweddingplanner	1
2476	findtipshelp	1
559	findsmallerdog	1
1491	findgoodbasketball	1
440	findfoodtempting	1
1751	finddoganywhere	1
2125	findbackpost	1
2587	findanythingwatch	1
2791	finallyupgradecell	1
818	finallyreadymake	1
653	filterdrawervacuum	1
437	fightbehindgrew	1
2318	fieldgrandfatherstractor	1
2141	fenceranaway	1
2559	feltwastedtime	1
2106	feltsadwatching	1
1493	feltsadgo	1
1331	feltrelievedtalk	1
1208	feltrelievedsatisfied	1
1212	feltproudchoices	1
776	feltpridesatisfaction	1
1317	feltpreparedtest	1
808	feltlikebad	1
2243	feltjealouspeople	1
860	feltimmunesuns	1
359	felthotneeded	1
1793	feltgreatperformance	1
356	feltfreerelaxed	1
338	feltfearever	1
794	feltextremelystressed	1
549	feltenergizedalert	1
102	feltdrankfive	1
1532	feltcouldbreath	1
2583	feltbadgirls	1
1922	feltbaddone	1
526	feltashamedever	1
452	feltappointmentwaste	1
689	fellasleepcage	1
1891	feetriddledfungus	1
1954	feetbigshoes	1
1330	feellikeim	1
1907	feelingwideawake	1
590	feelingextremelytired	1
1686	feedingfarmanimals	1
1579	feedcakeseagulls	1
130	fedmousecheese	1
1448	favoritestoresaks	1
2752	favoritesbaconbeer	1
753	fatherwalkedhome	1
672	fatherlovedsolid	1
2756	fathergavelake	1
192	fastestswimmerschool	1
704	familywouldleave	1
1242	familywondereddog	1
2334	familywishedvisited	1
297	familythoughtnice	1
1002	familysatbreakfast	1
674	familyfeltwasted	1
623	familyenjoyshow	1
2366	familyenjoyedpepperoni	1
1306	familydecidedput	1
1875	familybrokesong	1
2572	fallmuchget	1
40	facefootballgot	1
2144	extremelytiredstaying	1
657	extrafisheyes	1
916	explainedshouldntcaught	1
2454	experienceconfirmeddistaste	1
971	expensivepairsneakers	1
2234	expectedlosenext	1
384	expectedcelebratebirthday	1
1088	excitedturkeyburgers	1
1112	excitedtookdinner	1
1593	excitedlyrannext	1
1163	excitedjointeam	1
1039	excitedhearnews	1
2686	excitedgreatnews	1
285	excitedgoinglunch	1
136	excitedfoundwear	1
1378	excitedfinallyupgrade	1
2054	exciteddirtdung	1
2620	examsstudentsfailed	1
458	everywordsang	1
2655	everythingknewapples	1
1023	everythingdisneylandexcept	1
1305	everysporttried	1
1157	everyonesadbrought	1
1175	everyoneofferedbuy	1
9	everyoneleavealone	1
1614	everyonecomplimentedclean	1
1557	everyoneclassstarted	1
547	everyonebeganlaughing	1
2333	everyonebackbunks	1
1172	everyoneagreedfight	1
922	everyminutevisit	1
1588	everybodylovedhot	1
1923	evergotpromoted	1
797	everfixrip	1
1931	evenmakethird	1
299	evenfasterrecklessly	1
1873	europethreemonth	1
1038	ericsteacherpleased	1
2326	equipmentlittlesister	1
546	episodesfavoriteshow	1
2790	entirepizzaone	1
2860	entirefamilybroke	1
1747	entirebaseballgame	1
2084	enterednursinghome	1
2742	enoughperformedpoorly	1
985	enoughmoneybuy	1
939	enjoysnewschool	1
2021	enjoyshardcaramel	1
1817	enjoyedtimepool	1
737	enjoyedtimeplaying	1
1037	enjoyedspendingtime	1
1310	enjoyedsmartlinguist	1
1688	enjoyedridinghuge	1
69	enjoyedridingbus	1
1106	enjoyedpracticelot	1
1682	enjoyedpepperonipizza	1
2011	enjoyedinteractionreceived	1
2834	enjoyedgreatchinese	1
678	enjoyedgettingbitten	1
592	enjoyeddinnerjudges	1
1196	enjoyablenightsever	1
2209	enforcementwouldcareer	1
705	energizedalertmorning	1
2161	endsummergave	1
2090	endedlettertelling	1
488	endedgettingdeported	1
208	enddatethought	1
493	encouragedpeoplesmoke	1
405	employeesthoughthighly	1
219	emergedseedybackalley	1
872	embarrassedvomitedsidewalk	1
145	embarrasseddidnttell	1
1804	elisparentsfelt	1
2390	elaatechicken	1
1178	effortwritingessay	1
1087	edsparentsgrounded	1
2429	economicsclasshard	1
2107	eatscrambledeggs	1
2367	eatsandwichlunch	1
1116	eatpizzalong	1
755	eatpearsone	1
2708	eatingwellnever	1
1780	eatingpizzafelt	1
980	eatinghotfudge	1
1453	eaticecream	1
545	eathotdoginstead	1
1159	eatfastfood	1
1776	eatchickenwings	1
2603	easylexiwanted	1
1599	easilymadeswim	1
479	easiestgameever	1
191	earringcomepossession	1
2237	earlypossibleget	1
1379	earlynightdepressed	1
1772	earlyageacademy	1
1197	dungflymoms	1
1370	dumpedanotherman	1
1205	dugfieldgrandfathers	1
1851	dugfenceran	1
2549	duelackprofit	1
1137	drumseveryday	1
1643	drovestraighthome	1
548	droveperfectlypoint	1
2463	drovepasttheater	1
1784	drovehomesafely	1
427	drovehomeright	1
1676	drovecarwork	1
528	drovecarcity	1
798	droppedlettermailbox	1
2056	droppedkneeasked	1
533	droppedchemistryclass	1
609	drivingroadscompletely	1
1365	drivetimenight	1
720	drivesbrazilday	1
1610	drivertaketoronto	1
2354	driverlaughedwhole	1
2740	driverkeptdriving	1
833	driverdecidedstop	1
825	driveintheatrewatch	1
2668	drivehugetractor	1
180	drinkmargaritasnight	1
256	dreamcometrue	1
1297	drawervacuumcleaner	1
1396	drankwaterdirectly	1
2853	dranksodawhether	1
2251	drankrootbeer	1
1057	drankfivecups	1
2264	drainwentsleep	1
658	doughgothome	1
2657	doreensmomlaughed	1
2102	doorwalkedmailbox	1
2403	doorinviteddrinks	1
2022	doordanielsface	1
2588	dontneedgive	1
862	dontlikeold	1
2629	dontlikecereal	1
300	dontknowproblem	1
1455	dontgetbetter	1
1232	dontfixglasses	1
1153	dollarsbuyshaving	1
2737	doguniformbecame	1
302	dogsstopbarking	1
1244	dogsleftproperty	1
2845	dogsdugfence	1
2418	dogmilkbone	1
2399	doglikedalone	1
2589	doghitcar	1
861	doggotnew	1
1293	doggotbetter	1
1008	doggavebirth	1
409	dogfellasleep	1
795	dogcouldntfind	1
469	dogbackwild	1
287	doesntlikefootball	1
1511	doesntlikeanimals	1
414	doesntgoodfriends	1
1014	doctortellslose	1
41	doctorsaidfeet	1
1678	dmvsaidneed	1
2773	dmvhiredspot	1
1864	diveeverytime	1
1764	distasteoperasinging	1
1420	displeasedbehindcounter	1
2612	disneyworldanymore	1
1397	disneylandexceptmouse	1
643	dislikescolorgreen	1
630	disinterestwantedgo	1
2555	disgustslammeddoor	1
537	discouragedplayingxylophone	1
2699	disappointedtiechoice	1
2527	disappointedschoolclosed	1
